62 + 35 = 
57 + 20 = 
8 + 31 = 
20 + 13 = 
23 + 5 = 
50 + 3 = 
16 + 55 = 
65 + 1 = 
7 + 5 = 
0 + 53 = 
56 + 14 = 
10 + 65 = 
16 + 28 = 
31 + 6 = 
22 + 34 = 
26 + 34 = 
4 + 32 = 
14 + 84 = 
82 + 14 = 
27 + 24 = 
26 + 16 = 
18 + 27 = 
60 + 38 = 
0 + 85 = 
14 + 52 = 
33 + 67 = 
39 + 38 = 
46 + 13 = 
3 + 89 = 
6 + 70 = 
19 + 79 = 
6 + 29 = 
7 + 20 = 
36 + 15 = 
9 + 33 = 
68 + 23 = 
96 + 1 = 
27 + 21 = 
32 + 27 = 
18 + 0 = 
17 + 48 = 
3 + 9 = 
95 + 2 = 
80 + 9 = 
35 + 31 = 
24 + 38 = 
30 + 13 = 
13 + 45 = 
33 + 66 = 
10 + 1 = 
51 + 7 = 
47 + 38 = 
29 + 33 = 
13 + 28 = 
37 + 53 = 
42 + 18 = 
71 + 14 = 
2 + 25 = 
26 + 63 = 
0 + 56 = 
