80 - 40 = 
74 - 20 = 
76 - 60 = 
71 - 31 = 
8 - 7 = 
82 - 44 = 
64 - 28 = 
85 - 83 = 
95 - 46 = 
45 - 5 = 
77 - 25 = 
89 - 76 = 
89 - 33 = 
49 - 8 = 
67 - 2 = 
52 - 44 = 
21 - 7 = 
70 - 55 = 
98 - 66 = 
82 - 36 = 
96 - 92 = 
95 - 81 = 
77 - 49 = 
89 - 83 = 
86 - 34 = 
87 - 65 = 
89 - 32 = 
100 - 79 = 
77 - 12 = 
96 - 26 = 
90 - 31 = 
95 - 72 = 
65 - 35 = 
82 - 17 = 
59 - 1 = 
94 - 29 = 
68 - 63 = 
75 - 52 = 
79 - 48 = 
100 - 64 = 
64 - 59 = 
90 - 30 = 
23 - 12 = 
96 - 49 = 
90 - 52 = 
89 - 44 = 
23 - 16 = 
62 - 62 = 
88 - 85 = 
60 - 55 = 
100 - 34 = 
91 - 72 = 
97 - 94 = 
78 - 59 = 
92 - 17 = 
95 - 17 = 
72 - 67 = 
67 - 67 = 
51 - 38 = 
89 - 59 = 
88 - 4 = 
88 - 60 = 
52 - 24 = 
63 - 4 = 
90 - 7 = 
16 - 2 = 
85 - 15 = 
58 - 57 = 
79 - 51 = 
10 - 0 = 
79 - 41 = 
54 - 41 = 
85 - 83 = 
83 - 69 = 
76 - 2 = 
77 - 31 = 
75 - 49 = 
31 - 9 = 
77 - 42 = 
53 - 53 = 
