57 + 42 = 
14 + 79 = 
50 + 27 = 
53 + 28 = 
16 + 84 = 
19 + 3 = 
38 + 27 = 
33 + 42 = 
39 + 20 = 
38 + 15 = 
30 + 34 = 
37 + 26 = 
5 + 87 = 
66 + 23 = 
31 + 65 = 
14 + 63 = 
28 + 49 = 
6 + 51 = 
20 + 68 = 
57 + 1 = 
51 + 46 = 
1 + 37 = 
64 + 17 = 
13 + 67 = 
42 + 33 = 
48 + 2 = 
33 + 46 = 
26 + 17 = 
13 + 2 = 
16 + 73 = 
5 + 95 = 
67 + 23 = 
82 + 3 = 
24 + 59 = 
25 + 28 = 
5 + 63 = 
14 + 30 = 
3 + 76 = 
29 + 15 = 
4 + 74 = 
78 + 20 = 
44 + 15 = 
88 + 6 = 
47 + 14 = 
39 + 29 = 
82 + 14 = 
8 + 32 = 
7 + 37 = 
70 + 25 = 
8 + 19 = 
