4 + 73 = 
89 + 1 = 
26 + 68 = 
31 + 53 = 
6 + 54 = 
9 + 34 = 
89 + 5 = 
17 + 79 = 
50 + 39 = 
68 + 17 = 
40 + 26 = 
69 + 21 = 
4 + 91 = 
10 + 31 = 
57 + 18 = 
46 + 44 = 
32 + 32 = 
47 + 34 = 
84 + 13 = 
45 + 42 = 
60 + 15 = 
13 + 77 = 
23 + 30 = 
6 + 59 = 
88 + 2 = 
50 + 42 = 
12 + 27 = 
62 + 16 = 
17 + 6 = 
19 + 35 = 
30 + 13 = 
15 + 46 = 
65 + 0 = 
32 + 0 = 
0 + 24 = 
1 + 54 = 
3 + 60 = 
46 + 9 = 
94 + 4 = 
60 + 39 = 
40 + 51 = 
69 + 14 = 
54 + 12 = 
1 + 41 = 
16 + 47 = 
35 + 7 = 
85 + 13 = 
69 + 31 = 
7 + 26 = 
31 + 24 = 
34 + 58 = 
21 + 17 = 
39 + 54 = 
35 + 35 = 
60 + 6 = 
31 + 25 = 
26 + 38 = 
69 + 28 = 
34 + 33 = 
2 + 28 = 
21 + 25 = 
46 + 47 = 
5 + 70 = 
5 + 0 = 
71 + 2 = 
70 + 3 = 
44 + 3 = 
34 + 6 = 
54 + 30 = 
42 + 11 = 
59 + 28 = 
90 + 8 = 
19 + 34 = 
31 + 34 = 
45 + 9 = 
5 + 28 = 
55 + 20 = 
35 + 0 = 
79 + 7 = 
42 + 7 = 
72 + 8 = 
19 + 0 = 
50 + 21 = 
29 + 21 = 
56 + 3 = 
80 + 3 = 
51 + 41 = 
56 + 44 = 
49 + 23 = 
34 + 35 = 
8 + 2 = 
56 + 40 = 
66 + 25 = 
34 + 37 = 
8 + 0 = 
18 + 74 = 
24 + 18 = 
61 + 26 = 
37 + 29 = 
48 + 19 = 
