43 - 7 = 
81 - 5 = 
83 - 52 = 
80 - 38 = 
74 - 44 = 
93 - 11 = 
85 - 48 = 
100 - 53 = 
90 - 15 = 
98 - 52 = 
31 - 29 = 
90 - 70 = 
3 - 1 = 
66 - 57 = 
52 - 43 = 
50 - 23 = 
100 - 91 = 
40 - 33 = 
89 - 35 = 
84 - 6 = 
94 - 19 = 
68 - 33 = 
50 - 22 = 
13 - 0 = 
31 - 23 = 
100 - 56 = 
33 - 4 = 
80 - 9 = 
78 - 56 = 
55 - 9 = 
83 - 52 = 
97 - 35 = 
57 - 47 = 
92 - 84 = 
79 - 8 = 
71 - 4 = 
98 - 72 = 
72 - 68 = 
80 - 62 = 
73 - 40 = 
11 - 6 = 
83 - 66 = 
86 - 17 = 
98 - 41 = 
85 - 5 = 
55 - 9 = 
100 - 6 = 
54 - 14 = 
75 - 12 = 
99 - 20 = 
95 - 2 = 
16 - 12 = 
52 - 44 = 
87 - 47 = 
93 - 32 = 
61 - 27 = 
64 - 14 = 
77 - 64 = 
99 - 47 = 
73 - 53 = 
80 - 54 = 
32 - 12 = 
83 - 19 = 
31 - 7 = 
69 - 54 = 
65 - 7 = 
100 - 63 = 
82 - 55 = 
44 - 19 = 
78 - 58 = 
90 - 15 = 
71 - 40 = 
95 - 19 = 
92 - 27 = 
80 - 22 = 
84 - 9 = 
97 - 0 = 
77 - 6 = 
15 - 3 = 
89 - 81 = 
52 - 33 = 
35 - 14 = 
82 - 24 = 
35 - 27 = 
100 - 32 = 
52 - 36 = 
91 - 0 = 
77 - 70 = 
90 - 67 = 
37 - 17 = 
