95 - 8 = 
54 - 32 = 
51 - 49 = 
57 - 15 = 
64 - 55 = 
32 - 28 = 
32 - 8 = 
80 - 77 = 
31 - 4 = 
99 - 69 = 
86 - 0 = 
35 - 7 = 
92 - 45 = 
56 - 34 = 
50 - 38 = 
42 - 3 = 
46 - 17 = 
59 - 30 = 
46 - 40 = 
71 - 50 = 
98 - 98 = 
81 - 8 = 
65 - 6 = 
93 - 4 = 
94 - 84 = 
20 - 19 = 
58 - 36 = 
73 - 8 = 
61 - 17 = 
88 - 64 = 
34 - 5 = 
17 - 4 = 
92 - 80 = 
55 - 33 = 
96 - 4 = 
79 - 19 = 
72 - 4 = 
30 - 0 = 
24 - 9 = 
83 - 1 = 
39 - 35 = 
87 - 54 = 
61 - 17 = 
54 - 27 = 
50 - 48 = 
99 - 64 = 
99 - 42 = 
58 - 7 = 
69 - 66 = 
33 - 9 = 
76 - 6 = 
97 - 90 = 
95 - 16 = 
88 - 84 = 
79 - 33 = 
38 - 20 = 
45 - 20 = 
81 - 52 = 
92 - 60 = 
71 - 36 = 
