18 + 33 = 
14 + 31 = 
66 + 25 = 
18 + 27 = 
26 + 5 = 
25 + 7 = 
11 + 68 = 
67 + 19 = 
17 + 75 = 
40 + 12 = 
67 + 5 = 
44 + 18 = 
13 + 64 = 
86 + 9 = 
20 + 39 = 
45 + 20 = 
53 + 18 = 
17 + 11 = 
7 + 1 = 
6 + 3 = 
25 + 18 = 
9 + 28 = 
9 + 8 = 
56 + 19 = 
14 + 42 = 
4 + 92 = 
8 + 13 = 
84 + 10 = 
75 + 21 = 
54 + 41 = 
60 + 23 = 
44 + 35 = 
23 + 46 = 
92 + 6 = 
14 + 65 = 
19 + 62 = 
35 + 16 = 
27 + 7 = 
14 + 56 = 
93 + 3 = 
18 + 42 = 
15 + 55 = 
17 + 21 = 
56 + 6 = 
18 + 23 = 
71 + 27 = 
50 + 12 = 
14 + 86 = 
74 + 6 = 
9 + 19 = 
40 + 35 = 
63 + 37 = 
72 + 14 = 
39 + 24 = 
9 + 1 = 
46 + 1 = 
56 + 14 = 
28 + 47 = 
5 + 52 = 
45 + 13 = 
15 + 70 = 
1 + 4 = 
21 + 74 = 
64 + 35 = 
7 + 93 = 
4 + 94 = 
31 + 64 = 
18 + 73 = 
18 + 13 = 
71 + 10 = 
49 + 42 = 
9 + 75 = 
26 + 53 = 
1 + 43 = 
91 + 1 = 
3 + 0 = 
8 + 30 = 
63 + 30 = 
7 + 36 = 
63 + 18 = 
