61 - 38 = 
13 - 8 = 
40 - 20 = 
70 - 9 = 
78 - 17 = 
64 - 6 = 
20 - 20 = 
97 - 34 = 
83 - 28 = 
80 - 49 = 
65 - 35 = 
55 - 41 = 
51 - 17 = 
57 - 34 = 
57 - 8 = 
12 - 8 = 
86 - 35 = 
78 - 17 = 
26 - 6 = 
68 - 30 = 
85 - 13 = 
0 - 0 = 
41 - 13 = 
91 - 80 = 
39 - 2 = 
78 - 0 = 
67 - 17 = 
17 - 6 = 
54 - 51 = 
50 - 15 = 
60 - 24 = 
75 - 5 = 
43 - 10 = 
85 - 6 = 
82 - 3 = 
60 - 31 = 
26 - 1 = 
44 - 22 = 
96 - 4 = 
42 - 23 = 
22 - 21 = 
52 - 20 = 
95 - 57 = 
65 - 5 = 
34 - 15 = 
52 - 36 = 
82 - 55 = 
73 - 71 = 
73 - 70 = 
90 - 6 = 
92 - 91 = 
36 - 9 = 
90 - 63 = 
82 - 53 = 
28 - 1 = 
30 - 7 = 
50 - 26 = 
86 - 26 = 
56 - 30 = 
79 - 8 = 
49 - 25 = 
55 - 20 = 
13 - 9 = 
100 - 67 = 
85 - 70 = 
90 - 83 = 
49 - 34 = 
49 - 24 = 
69 - 52 = 
18 - 5 = 
65 - 49 = 
67 - 27 = 
98 - 78 = 
57 - 24 = 
64 - 16 = 
34 - 3 = 
56 - 48 = 
75 - 35 = 
87 - 41 = 
14 - 9 = 
37 - 29 = 
98 - 39 = 
40 - 23 = 
57 - 6 = 
29 - 15 = 
99 - 48 = 
40 - 22 = 
40 - 0 = 
89 - 16 = 
93 - 28 = 
34 - 21 = 
74 - 62 = 
58 - 18 = 
58 - 54 = 
91 - 28 = 
90 - 87 = 
56 - 9 = 
81 - 41 = 
94 - 43 = 
15 - 13 = 
