30 + 10 = 
17 + 38 = 
26 + 39 = 
15 + 56 = 
12 + 51 = 
29 + 13 = 
7 + 9 = 
43 + 33 = 
18 + 1 = 
4 + 32 = 
31 + 5 = 
0 + 56 = 
48 + 17 = 
3 + 43 = 
51 + 5 = 
18 + 51 = 
69 + 31 = 
15 + 20 = 
6 + 34 = 
19 + 58 = 
87 + 13 = 
48 + 40 = 
2 + 0 = 
43 + 24 = 
37 + 59 = 
60 + 1 = 
75 + 14 = 
59 + 10 = 
43 + 27 = 
23 + 16 = 
32 + 58 = 
51 + 6 = 
5 + 53 = 
38 + 60 = 
6 + 60 = 
21 + 49 = 
40 + 22 = 
24 + 3 = 
3 + 70 = 
51 + 1 = 
78 + 2 = 
24 + 49 = 
37 + 3 = 
76 + 4 = 
83 + 4 = 
34 + 12 = 
8 + 75 = 
4 + 54 = 
55 + 25 = 
4 + 70 = 
26 + 51 = 
33 + 13 = 
10 + 78 = 
37 + 60 = 
5 + 69 = 
57 + 32 = 
8 + 42 = 
52 + 28 = 
3 + 17 = 
10 + 13 = 
77 + 14 = 
36 + 48 = 
22 + 55 = 
17 + 56 = 
23 + 62 = 
82 + 16 = 
35 + 30 = 
34 + 33 = 
12 + 9 = 
9 + 69 = 
41 + 50 = 
61 + 11 = 
1 + 37 = 
10 + 44 = 
33 + 62 = 
11 + 54 = 
29 + 61 = 
34 + 6 = 
31 + 15 = 
74 + 13 = 
5 + 4 = 
83 + 15 = 
23 + 9 = 
11 + 2 = 
42 + 38 = 
0 + 23 = 
32 + 57 = 
95 + 0 = 
46 + 24 = 
51 + 31 = 
