46 - 46 = 
42 - 11 = 
39 - 1 = 
99 - 81 = 
77 - 5 = 
62 - 12 = 
87 - 78 = 
95 - 75 = 
24 - 4 = 
11 - 5 = 
91 - 11 = 
68 - 9 = 
66 - 47 = 
27 - 27 = 
48 - 0 = 
96 - 12 = 
91 - 8 = 
75 - 11 = 
92 - 33 = 
90 - 59 = 
51 - 45 = 
64 - 41 = 
55 - 24 = 
44 - 6 = 
47 - 42 = 
51 - 3 = 
47 - 28 = 
80 - 8 = 
63 - 50 = 
72 - 26 = 
99 - 51 = 
92 - 29 = 
37 - 0 = 
22 - 13 = 
76 - 54 = 
39 - 5 = 
79 - 19 = 
62 - 6 = 
88 - 73 = 
75 - 5 = 
85 - 72 = 
50 - 43 = 
29 - 5 = 
92 - 55 = 
51 - 48 = 
79 - 61 = 
39 - 22 = 
97 - 91 = 
90 - 61 = 
35 - 3 = 
30 - 15 = 
87 - 50 = 
97 - 44 = 
57 - 40 = 
75 - 50 = 
100 - 27 = 
68 - 60 = 
67 - 50 = 
87 - 78 = 
65 - 25 = 
76 - 34 = 
13 - 9 = 
84 - 1 = 
83 - 52 = 
84 - 68 = 
56 - 32 = 
80 - 21 = 
89 - 19 = 
79 - 6 = 
27 - 14 = 
48 - 1 = 
18 - 18 = 
61 - 34 = 
76 - 7 = 
11 - 9 = 
51 - 0 = 
99 - 53 = 
38 - 23 = 
42 - 0 = 
100 - 35 = 
91 - 57 = 
15 - 0 = 
93 - 92 = 
74 - 64 = 
19 - 4 = 
92 - 10 = 
83 - 52 = 
48 - 9 = 
22 - 1 = 
80 - 67 = 
64 - 5 = 
80 - 69 = 
78 - 71 = 
23 - 1 = 
92 - 19 = 
86 - 21 = 
88 - 86 = 
56 - 41 = 
84 - 24 = 
75 - 75 = 
