58 + 19 = 
44 + 50 = 
46 + 29 = 
18 + 21 = 
53 + 29 = 
51 + 26 = 
35 + 52 = 
79 + 16 = 
5 + 42 = 
53 + 4 = 
8 + 5 = 
17 + 29 = 
4 + 53 = 
25 + 35 = 
2 + 92 = 
1 + 89 = 
11 + 19 = 
53 + 44 = 
36 + 5 = 
15 + 70 = 
61 + 33 = 
31 + 59 = 
33 + 28 = 
63 + 14 = 
6 + 25 = 
57 + 3 = 
57 + 24 = 
1 + 59 = 
3 + 61 = 
76 + 10 = 
30 + 6 = 
7 + 70 = 
5 + 64 = 
14 + 24 = 
3 + 62 = 
47 + 23 = 
63 + 27 = 
32 + 21 = 
26 + 22 = 
22 + 18 = 
24 + 71 = 
59 + 0 = 
4 + 72 = 
35 + 29 = 
15 + 30 = 
40 + 1 = 
54 + 23 = 
27 + 48 = 
8 + 77 = 
35 + 36 = 
