68 + 5 = 
4 + 22 = 
22 + 6 = 
34 + 3 = 
37 + 40 = 
86 + 5 = 
62 + 33 = 
20 + 66 = 
37 + 12 = 
3 + 27 = 
73 + 18 = 
27 + 55 = 
25 + 26 = 
29 + 71 = 
51 + 12 = 
59 + 31 = 
12 + 32 = 
29 + 70 = 
3 + 68 = 
30 + 6 = 
0 + 78 = 
29 + 69 = 
66 + 17 = 
30 + 33 = 
68 + 22 = 
46 + 29 = 
44 + 10 = 
16 + 35 = 
80 + 20 = 
18 + 61 = 
18 + 80 = 
7 + 88 = 
23 + 32 = 
32 + 0 = 
16 + 76 = 
5 + 71 = 
37 + 51 = 
26 + 56 = 
15 + 29 = 
0 + 82 = 
3 + 8 = 
49 + 46 = 
41 + 41 = 
38 + 4 = 
43 + 30 = 
64 + 15 = 
30 + 60 = 
40 + 42 = 
2 + 34 = 
11 + 51 = 
36 + 19 = 
22 + 35 = 
21 + 25 = 
41 + 30 = 
46 + 8 = 
84 + 12 = 
5 + 40 = 
44 + 22 = 
37 + 24 = 
34 + 51 = 
14 + 74 = 
12 + 64 = 
19 + 77 = 
60 + 12 = 
31 + 41 = 
27 + 31 = 
15 + 66 = 
2 + 85 = 
64 + 15 = 
85 + 8 = 
6 + 61 = 
87 + 2 = 
12 + 87 = 
10 + 8 = 
30 + 43 = 
17 + 61 = 
5 + 76 = 
24 + 27 = 
43 + 13 = 
33 + 9 = 
13 + 29 = 
18 + 36 = 
6 + 46 = 
47 + 29 = 
72 + 0 = 
46 + 8 = 
30 + 14 = 
12 + 7 = 
41 + 58 = 
0 + 15 = 
