81 + 3 = 
5 + 13 = 
34 + 21 = 
6 + 51 = 
43 + 19 = 
34 + 4 = 
49 + 32 = 
20 + 34 = 
9 + 43 = 
44 + 53 = 
5 + 34 = 
63 + 22 = 
27 + 55 = 
33 + 20 = 
26 + 74 = 
23 + 41 = 
40 + 29 = 
35 + 24 = 
13 + 82 = 
47 + 5 = 
4 + 15 = 
38 + 27 = 
60 + 5 = 
8 + 31 = 
17 + 7 = 
48 + 9 = 
78 + 9 = 
25 + 8 = 
48 + 9 = 
56 + 32 = 
30 + 20 = 
85 + 14 = 
71 + 28 = 
43 + 0 = 
1 + 96 = 
22 + 51 = 
51 + 44 = 
36 + 7 = 
53 + 15 = 
83 + 0 = 
84 + 9 = 
6 + 23 = 
60 + 39 = 
17 + 63 = 
42 + 25 = 
14 + 46 = 
13 + 66 = 
44 + 46 = 
26 + 8 = 
17 + 35 = 
