15 + 83 = 
51 + 13 = 
45 + 38 = 
36 + 9 = 
16 + 33 = 
15 + 53 = 
18 + 25 = 
17 + 21 = 
54 + 4 = 
78 + 6 = 
83 + 6 = 
17 + 43 = 
58 + 14 = 
39 + 60 = 
37 + 46 = 
0 + 0 = 
32 + 46 = 
69 + 13 = 
26 + 6 = 
17 + 28 = 
70 + 30 = 
14 + 0 = 
22 + 74 = 
87 + 8 = 
49 + 47 = 
30 + 26 = 
14 + 84 = 
0 + 91 = 
11 + 60 = 
0 + 4 = 
32 + 25 = 
16 + 25 = 
15 + 48 = 
24 + 7 = 
24 + 17 = 
35 + 38 = 
61 + 33 = 
37 + 26 = 
31 + 31 = 
31 + 44 = 
61 + 33 = 
3 + 26 = 
41 + 55 = 
29 + 29 = 
46 + 19 = 
46 + 32 = 
13 + 26 = 
4 + 48 = 
4 + 22 = 
3 + 22 = 
24 + 38 = 
40 + 52 = 
25 + 3 = 
0 + 24 = 
5 + 40 = 
9 + 47 = 
95 + 4 = 
39 + 47 = 
9 + 58 = 
2 + 85 = 
36 + 47 = 
6 + 50 = 
72 + 11 = 
58 + 9 = 
28 + 63 = 
37 + 33 = 
10 + 90 = 
36 + 46 = 
32 + 56 = 
33 + 64 = 
