47 - 18 = 
99 - 21 = 
55 - 15 = 
87 - 58 = 
98 - 42 = 
48 - 45 = 
76 - 53 = 
50 - 12 = 
42 - 21 = 
98 - 34 = 
37 - 11 = 
50 - 7 = 
61 - 27 = 
100 - 85 = 
36 - 10 = 
94 - 82 = 
97 - 44 = 
96 - 6 = 
75 - 9 = 
22 - 16 = 
84 - 30 = 
41 - 4 = 
90 - 36 = 
92 - 38 = 
65 - 17 = 
90 - 17 = 
95 - 63 = 
62 - 41 = 
55 - 6 = 
40 - 39 = 
85 - 85 = 
38 - 26 = 
59 - 47 = 
44 - 39 = 
92 - 50 = 
38 - 29 = 
94 - 46 = 
29 - 27 = 
54 - 0 = 
95 - 0 = 
49 - 34 = 
85 - 13 = 
98 - 71 = 
46 - 24 = 
21 - 4 = 
94 - 27 = 
58 - 39 = 
60 - 23 = 
51 - 47 = 
87 - 3 = 
