62 + 32 = 
29 + 20 = 
30 + 45 = 
43 + 46 = 
19 + 46 = 
16 + 3 = 
62 + 3 = 
3 + 75 = 
48 + 5 = 
7 + 64 = 
34 + 23 = 
44 + 50 = 
28 + 55 = 
37 + 50 = 
52 + 20 = 
14 + 65 = 
45 + 52 = 
28 + 12 = 
1 + 30 = 
32 + 40 = 
31 + 15 = 
42 + 48 = 
5 + 12 = 
26 + 36 = 
1 + 7 = 
8 + 72 = 
24 + 61 = 
18 + 41 = 
68 + 30 = 
62 + 5 = 
2 + 82 = 
68 + 22 = 
3 + 7 = 
13 + 82 = 
18 + 14 = 
6 + 71 = 
46 + 30 = 
35 + 39 = 
0 + 90 = 
14 + 12 = 
4 + 22 = 
83 + 17 = 
9 + 24 = 
38 + 31 = 
0 + 59 = 
44 + 24 = 
26 + 58 = 
20 + 10 = 
12 + 48 = 
86 + 12 = 
83 + 11 = 
18 + 54 = 
8 + 79 = 
0 + 90 = 
27 + 13 = 
63 + 35 = 
25 + 71 = 
59 + 0 = 
69 + 11 = 
8 + 20 = 
31 + 7 = 
49 + 3 = 
50 + 33 = 
6 + 86 = 
62 + 24 = 
4 + 73 = 
70 + 9 = 
19 + 13 = 
16 + 47 = 
53 + 14 = 
