27 - 13 = 
93 - 53 = 
86 - 12 = 
78 - 25 = 
48 - 2 = 
72 - 72 = 
93 - 44 = 
39 - 25 = 
88 - 44 = 
45 - 45 = 
70 - 65 = 
68 - 51 = 
68 - 18 = 
63 - 43 = 
5 - 0 = 
100 - 32 = 
78 - 59 = 
15 - 4 = 
38 - 11 = 
90 - 22 = 
58 - 35 = 
63 - 62 = 
55 - 20 = 
82 - 18 = 
62 - 9 = 
53 - 50 = 
65 - 18 = 
63 - 47 = 
85 - 33 = 
86 - 37 = 
32 - 19 = 
65 - 42 = 
92 - 51 = 
39 - 21 = 
62 - 33 = 
58 - 56 = 
40 - 23 = 
28 - 10 = 
84 - 62 = 
93 - 18 = 
51 - 40 = 
100 - 16 = 
75 - 51 = 
88 - 38 = 
91 - 88 = 
76 - 41 = 
94 - 50 = 
51 - 17 = 
46 - 35 = 
69 - 46 = 
99 - 71 = 
50 - 2 = 
93 - 46 = 
52 - 31 = 
60 - 3 = 
87 - 25 = 
89 - 77 = 
58 - 57 = 
36 - 21 = 
100 - 10 = 
37 - 21 = 
63 - 17 = 
64 - 25 = 
54 - 50 = 
75 - 51 = 
26 - 14 = 
43 - 36 = 
78 - 27 = 
95 - 11 = 
77 - 62 = 
28 - 27 = 
78 - 19 = 
80 - 46 = 
54 - 15 = 
71 - 36 = 
87 - 8 = 
100 - 26 = 
25 - 13 = 
41 - 29 = 
46 - 3 = 
15 - 10 = 
42 - 9 = 
62 - 56 = 
2 - 2 = 
98 - 89 = 
53 - 53 = 
66 - 22 = 
29 - 10 = 
98 - 86 = 
88 - 8 = 
