63 - 53 = 
95 - 3 = 
68 - 34 = 
100 - 18 = 
95 - 56 = 
75 - 72 = 
68 - 34 = 
98 - 17 = 
77 - 25 = 
80 - 67 = 
45 - 41 = 
85 - 4 = 
83 - 17 = 
100 - 73 = 
84 - 4 = 
92 - 8 = 
99 - 7 = 
51 - 24 = 
93 - 74 = 
61 - 28 = 
64 - 11 = 
82 - 5 = 
58 - 0 = 
84 - 37 = 
87 - 59 = 
52 - 52 = 
99 - 7 = 
68 - 45 = 
43 - 20 = 
45 - 6 = 
37 - 8 = 
85 - 37 = 
100 - 56 = 
14 - 0 = 
56 - 31 = 
16 - 11 = 
90 - 3 = 
95 - 16 = 
72 - 18 = 
85 - 15 = 
40 - 15 = 
71 - 9 = 
65 - 9 = 
83 - 48 = 
78 - 16 = 
88 - 61 = 
67 - 5 = 
95 - 91 = 
76 - 58 = 
59 - 12 = 
4 - 3 = 
71 - 54 = 
61 - 37 = 
57 - 2 = 
49 - 2 = 
98 - 50 = 
63 - 13 = 
47 - 3 = 
80 - 60 = 
5 - 2 = 
77 - 11 = 
8 - 8 = 
16 - 11 = 
34 - 9 = 
35 - 9 = 
66 - 12 = 
90 - 16 = 
90 - 71 = 
80 - 67 = 
97 - 39 = 
66 - 5 = 
67 - 24 = 
96 - 37 = 
65 - 61 = 
78 - 55 = 
92 - 83 = 
99 - 13 = 
50 - 19 = 
12 - 6 = 
66 - 38 = 
95 - 9 = 
100 - 10 = 
47 - 26 = 
94 - 93 = 
100 - 95 = 
89 - 54 = 
68 - 27 = 
47 - 21 = 
65 - 37 = 
57 - 56 = 
82 - 27 = 
71 - 27 = 
18 - 10 = 
83 - 78 = 
76 - 47 = 
57 - 32 = 
21 - 7 = 
37 - 9 = 
78 - 47 = 
53 - 41 = 
