12 + 25 = 
67 + 15 = 
50 + 20 = 
78 + 15 = 
1 + 43 = 
34 + 54 = 
1 + 85 = 
64 + 15 = 
3 + 35 = 
24 + 41 = 
49 + 13 = 
33 + 7 = 
81 + 19 = 
37 + 2 = 
69 + 27 = 
14 + 24 = 
66 + 7 = 
5 + 27 = 
46 + 3 = 
27 + 63 = 
25 + 0 = 
56 + 15 = 
22 + 40 = 
32 + 49 = 
12 + 3 = 
58 + 27 = 
31 + 12 = 
56 + 32 = 
35 + 65 = 
37 + 62 = 
35 + 30 = 
18 + 52 = 
19 + 41 = 
9 + 84 = 
22 + 65 = 
10 + 82 = 
9 + 66 = 
4 + 31 = 
80 + 14 = 
58 + 2 = 
70 + 24 = 
7 + 71 = 
43 + 5 = 
22 + 5 = 
43 + 7 = 
92 + 6 = 
13 + 26 = 
22 + 31 = 
55 + 33 = 
70 + 25 = 
19 + 10 = 
72 + 17 = 
7 + 54 = 
45 + 28 = 
94 + 3 = 
35 + 56 = 
56 + 21 = 
13 + 33 = 
56 + 44 = 
43 + 36 = 
19 + 73 = 
31 + 32 = 
42 + 2 = 
29 + 2 = 
12 + 82 = 
26 + 26 = 
75 + 8 = 
11 + 57 = 
20 + 19 = 
7 + 78 = 
9 + 21 = 
9 + 73 = 
25 + 37 = 
15 + 82 = 
1 + 28 = 
74 + 16 = 
76 + 10 = 
70 + 0 = 
20 + 27 = 
16 + 13 = 
13 + 6 = 
40 + 15 = 
45 + 41 = 
38 + 1 = 
45 + 9 = 
58 + 27 = 
23 + 71 = 
23 + 63 = 
41 + 0 = 
40 + 2 = 
54 + 38 = 
11 + 62 = 
2 + 22 = 
27 + 0 = 
8 + 34 = 
70 + 2 = 
38 + 38 = 
43 + 13 = 
88 + 2 = 
80 + 12 = 
