14 + 70 = 
10 + 53 = 
39 + 40 = 
16 + 76 = 
5 + 73 = 
56 + 37 = 
14 + 34 = 
59 + 12 = 
21 + 75 = 
78 + 7 = 
67 + 25 = 
7 + 79 = 
3 + 48 = 
58 + 19 = 
94 + 2 = 
78 + 17 = 
43 + 8 = 
70 + 21 = 
11 + 44 = 
22 + 34 = 
10 + 45 = 
51 + 24 = 
55 + 24 = 
3 + 18 = 
1 + 23 = 
17 + 6 = 
11 + 10 = 
25 + 63 = 
54 + 15 = 
51 + 3 = 
14 + 52 = 
35 + 55 = 
55 + 14 = 
70 + 26 = 
13 + 30 = 
53 + 39 = 
20 + 57 = 
47 + 4 = 
26 + 45 = 
15 + 12 = 
26 + 63 = 
75 + 3 = 
46 + 0 = 
64 + 15 = 
18 + 63 = 
40 + 47 = 
40 + 11 = 
59 + 33 = 
43 + 44 = 
8 + 73 = 
8 + 34 = 
10 + 28 = 
54 + 45 = 
67 + 16 = 
71 + 15 = 
9 + 35 = 
10 + 55 = 
18 + 74 = 
45 + 6 = 
58 + 33 = 
