13 + 70 = 
75 + 19 = 
48 + 25 = 
45 + 7 = 
38 + 24 = 
8 + 64 = 
8 + 48 = 
35 + 10 = 
19 + 38 = 
14 + 82 = 
20 + 65 = 
21 + 4 = 
35 + 25 = 
11 + 56 = 
72 + 1 = 
0 + 89 = 
62 + 33 = 
31 + 4 = 
51 + 46 = 
1 + 26 = 
41 + 27 = 
7 + 30 = 
16 + 5 = 
15 + 1 = 
53 + 4 = 
23 + 24 = 
52 + 20 = 
79 + 20 = 
13 + 19 = 
16 + 75 = 
73 + 14 = 
9 + 1 = 
35 + 22 = 
6 + 62 = 
10 + 56 = 
46 + 0 = 
27 + 10 = 
98 + 2 = 
1 + 58 = 
31 + 14 = 
51 + 26 = 
60 + 9 = 
27 + 68 = 
24 + 48 = 
61 + 5 = 
17 + 14 = 
38 + 21 = 
4 + 51 = 
10 + 16 = 
54 + 3 = 
35 + 65 = 
2 + 58 = 
56 + 3 = 
14 + 50 = 
41 + 31 = 
5 + 48 = 
3 + 53 = 
29 + 18 = 
27 + 2 = 
33 + 9 = 
14 + 41 = 
46 + 50 = 
40 + 10 = 
49 + 23 = 
28 + 38 = 
42 + 19 = 
14 + 67 = 
64 + 0 = 
2 + 39 = 
11 + 16 = 
