7 + 57 = 
64 + 33 = 
1 + 8 = 
31 + 21 = 
26 + 5 = 
4 + 50 = 
4 + 70 = 
5 + 54 = 
39 + 9 = 
27 + 58 = 
57 + 31 = 
26 + 64 = 
36 + 23 = 
18 + 65 = 
10 + 78 = 
59 + 2 = 
77 + 0 = 
56 + 42 = 
7 + 63 = 
49 + 21 = 
37 + 7 = 
5 + 7 = 
10 + 66 = 
53 + 36 = 
17 + 43 = 
37 + 22 = 
11 + 88 = 
93 + 3 = 
5 + 82 = 
12 + 25 = 
64 + 0 = 
11 + 65 = 
23 + 28 = 
18 + 12 = 
25 + 49 = 
13 + 56 = 
23 + 22 = 
52 + 7 = 
11 + 7 = 
26 + 63 = 
41 + 57 = 
37 + 54 = 
16 + 75 = 
38 + 60 = 
42 + 49 = 
78 + 10 = 
20 + 58 = 
63 + 21 = 
47 + 27 = 
64 + 2 = 
14 + 46 = 
14 + 68 = 
37 + 25 = 
16 + 12 = 
37 + 24 = 
14 + 85 = 
12 + 81 = 
55 + 5 = 
68 + 20 = 
86 + 2 = 
15 + 71 = 
37 + 40 = 
50 + 50 = 
88 + 6 = 
3 + 60 = 
25 + 10 = 
27 + 42 = 
2 + 82 = 
37 + 56 = 
40 + 28 = 
