38 + 61 = 
25 + 19 = 
25 + 68 = 
1 + 92 = 
15 + 4 = 
58 + 23 = 
42 + 11 = 
1 + 89 = 
17 + 15 = 
34 + 0 = 
15 + 54 = 
33 + 51 = 
11 + 16 = 
26 + 20 = 
8 + 43 = 
26 + 11 = 
11 + 67 = 
21 + 47 = 
46 + 35 = 
11 + 44 = 
32 + 28 = 
87 + 4 = 
22 + 14 = 
0 + 17 = 
56 + 35 = 
36 + 64 = 
24 + 40 = 
78 + 4 = 
6 + 22 = 
4 + 45 = 
50 + 47 = 
81 + 13 = 
36 + 18 = 
23 + 73 = 
81 + 5 = 
46 + 36 = 
61 + 39 = 
24 + 66 = 
93 + 0 = 
32 + 61 = 
48 + 49 = 
1 + 86 = 
2 + 83 = 
48 + 48 = 
32 + 64 = 
41 + 17 = 
70 + 13 = 
59 + 17 = 
17 + 39 = 
32 + 7 = 
25 + 27 = 
34 + 52 = 
22 + 31 = 
39 + 20 = 
6 + 39 = 
15 + 8 = 
78 + 17 = 
42 + 31 = 
18 + 75 = 
32 + 38 = 
66 + 27 = 
22 + 0 = 
33 + 1 = 
52 + 14 = 
22 + 40 = 
10 + 66 = 
0 + 32 = 
14 + 28 = 
23 + 13 = 
40 + 20 = 
73 + 19 = 
18 + 16 = 
24 + 30 = 
24 + 11 = 
68 + 15 = 
31 + 51 = 
21 + 78 = 
68 + 7 = 
70 + 7 = 
22 + 50 = 
