32 + 32 = 
65 + 24 = 
95 + 3 = 
23 + 12 = 
30 + 8 = 
31 + 27 = 
17 + 41 = 
30 + 62 = 
63 + 5 = 
13 + 22 = 
29 + 42 = 
37 + 25 = 
35 + 28 = 
13 + 31 = 
13 + 70 = 
44 + 33 = 
33 + 57 = 
30 + 28 = 
82 + 14 = 
35 + 25 = 
9 + 11 = 
12 + 57 = 
2 + 11 = 
27 + 55 = 
15 + 25 = 
50 + 43 = 
50 + 50 = 
57 + 15 = 
50 + 22 = 
86 + 12 = 
7 + 77 = 
67 + 7 = 
47 + 40 = 
40 + 55 = 
6 + 58 = 
88 + 11 = 
13 + 77 = 
26 + 8 = 
2 + 65 = 
21 + 31 = 
0 + 62 = 
19 + 69 = 
19 + 50 = 
11 + 53 = 
17 + 41 = 
24 + 70 = 
61 + 19 = 
11 + 80 = 
51 + 42 = 
48 + 45 = 
