12 + 65 = 
46 + 29 = 
28 + 48 = 
59 + 18 = 
30 + 57 = 
48 + 29 = 
33 + 31 = 
54 + 1 = 
3 + 90 = 
36 + 25 = 
1 + 30 = 
46 + 27 = 
22 + 30 = 
15 + 38 = 
26 + 74 = 
69 + 4 = 
34 + 37 = 
27 + 66 = 
41 + 50 = 
5 + 82 = 
14 + 17 = 
11 + 51 = 
41 + 13 = 
45 + 16 = 
14 + 61 = 
74 + 8 = 
22 + 26 = 
5 + 55 = 
11 + 20 = 
30 + 67 = 
3 + 17 = 
2 + 76 = 
76 + 21 = 
55 + 18 = 
61 + 3 = 
38 + 36 = 
0 + 43 = 
14 + 72 = 
27 + 14 = 
69 + 1 = 
27 + 56 = 
83 + 13 = 
39 + 32 = 
1 + 11 = 
41 + 15 = 
28 + 59 = 
63 + 20 = 
33 + 64 = 
24 + 9 = 
28 + 32 = 
37 + 17 = 
15 + 73 = 
82 + 0 = 
86 + 5 = 
1 + 90 = 
66 + 9 = 
10 + 42 = 
9 + 31 = 
33 + 64 = 
23 + 27 = 
0 + 78 = 
10 + 41 = 
58 + 38 = 
85 + 1 = 
2 + 28 = 
33 + 3 = 
77 + 16 = 
40 + 3 = 
16 + 57 = 
1 + 83 = 
