60 + 33 = 
3 + 2 = 
73 + 8 = 
13 + 46 = 
33 + 1 = 
36 + 25 = 
28 + 33 = 
4 + 68 = 
47 + 50 = 
22 + 41 = 
68 + 16 = 
16 + 68 = 
47 + 12 = 
69 + 19 = 
15 + 4 = 
1 + 54 = 
26 + 17 = 
38 + 5 = 
16 + 78 = 
26 + 68 = 
9 + 61 = 
0 + 85 = 
14 + 46 = 
4 + 10 = 
38 + 16 = 
89 + 11 = 
23 + 39 = 
56 + 9 = 
22 + 40 = 
11 + 35 = 
39 + 24 = 
11 + 6 = 
31 + 57 = 
10 + 39 = 
41 + 9 = 
29 + 36 = 
5 + 18 = 
3 + 25 = 
47 + 20 = 
31 + 16 = 
22 + 23 = 
45 + 28 = 
1 + 45 = 
95 + 3 = 
19 + 74 = 
22 + 6 = 
3 + 74 = 
48 + 38 = 
15 + 80 = 
81 + 12 = 
44 + 40 = 
11 + 36 = 
76 + 4 = 
23 + 23 = 
2 + 58 = 
18 + 56 = 
49 + 10 = 
27 + 25 = 
49 + 22 = 
52 + 19 = 
