53 + 12 = 
3 + 16 = 
80 + 14 = 
12 + 30 = 
84 + 4 = 
31 + 13 = 
18 + 2 = 
49 + 21 = 
0 + 2 = 
16 + 15 = 
31 + 21 = 
32 + 6 = 
17 + 83 = 
16 + 74 = 
92 + 3 = 
70 + 17 = 
84 + 10 = 
4 + 89 = 
10 + 64 = 
3 + 66 = 
13 + 27 = 
67 + 2 = 
41 + 41 = 
64 + 9 = 
19 + 75 = 
17 + 54 = 
40 + 17 = 
31 + 8 = 
22 + 48 = 
61 + 10 = 
33 + 64 = 
21 + 79 = 
0 + 66 = 
7 + 66 = 
41 + 9 = 
39 + 26 = 
28 + 27 = 
27 + 47 = 
16 + 70 = 
27 + 23 = 
21 + 45 = 
7 + 66 = 
91 + 8 = 
23 + 15 = 
93 + 3 = 
30 + 67 = 
10 + 33 = 
27 + 66 = 
24 + 68 = 
90 + 7 = 
76 + 12 = 
43 + 50 = 
26 + 50 = 
51 + 5 = 
25 + 39 = 
69 + 6 = 
19 + 58 = 
24 + 2 = 
2 + 24 = 
50 + 36 = 
5 + 88 = 
17 + 25 = 
42 + 27 = 
3 + 81 = 
32 + 65 = 
61 + 31 = 
44 + 30 = 
67 + 21 = 
90 + 8 = 
21 + 34 = 
