12 + 4 = 
85 + 9 = 
2 + 1 = 
79 + 0 = 
25 + 9 = 
36 + 7 = 
41 + 54 = 
21 + 8 = 
12 + 69 = 
12 + 81 = 
1 + 49 = 
2 + 45 = 
32 + 26 = 
23 + 61 = 
47 + 39 = 
36 + 44 = 
13 + 18 = 
4 + 3 = 
27 + 58 = 
39 + 6 = 
3 + 31 = 
27 + 54 = 
37 + 8 = 
81 + 14 = 
17 + 38 = 
28 + 13 = 
82 + 16 = 
26 + 13 = 
14 + 4 = 
56 + 40 = 
1 + 24 = 
8 + 10 = 
2 + 52 = 
44 + 16 = 
57 + 43 = 
28 + 69 = 
28 + 61 = 
49 + 25 = 
3 + 8 = 
52 + 14 = 
12 + 80 = 
5 + 72 = 
31 + 21 = 
40 + 29 = 
1 + 54 = 
42 + 45 = 
34 + 65 = 
56 + 10 = 
38 + 49 = 
38 + 60 = 
53 + 28 = 
70 + 25 = 
36 + 14 = 
35 + 2 = 
42 + 8 = 
55 + 44 = 
36 + 57 = 
11 + 32 = 
8 + 10 = 
9 + 7 = 
80 + 0 = 
27 + 69 = 
62 + 36 = 
15 + 43 = 
41 + 31 = 
22 + 64 = 
10 + 11 = 
18 + 52 = 
82 + 18 = 
40 + 27 = 
48 + 52 = 
1 + 78 = 
19 + 78 = 
3 + 55 = 
27 + 62 = 
3 + 40 = 
54 + 17 = 
18 + 61 = 
70 + 4 = 
35 + 64 = 
