9 + 75 = 
10 + 55 = 
31 + 1 = 
5 + 44 = 
69 + 14 = 
36 + 31 = 
5 + 70 = 
51 + 13 = 
52 + 11 = 
43 + 41 = 
44 + 18 = 
2 + 34 = 
34 + 33 = 
22 + 33 = 
84 + 12 = 
15 + 49 = 
6 + 43 = 
32 + 64 = 
5 + 83 = 
14 + 81 = 
31 + 58 = 
23 + 33 = 
35 + 27 = 
28 + 57 = 
39 + 39 = 
59 + 24 = 
22 + 71 = 
19 + 57 = 
21 + 68 = 
14 + 44 = 
23 + 30 = 
11 + 84 = 
41 + 43 = 
35 + 45 = 
19 + 26 = 
21 + 44 = 
12 + 16 = 
62 + 6 = 
10 + 83 = 
84 + 11 = 
5 + 50 = 
66 + 14 = 
32 + 28 = 
31 + 25 = 
33 + 22 = 
30 + 30 = 
56 + 25 = 
9 + 29 = 
10 + 34 = 
75 + 2 = 
55 + 35 = 
11 + 28 = 
37 + 14 = 
57 + 31 = 
6 + 0 = 
63 + 2 = 
31 + 62 = 
19 + 16 = 
34 + 27 = 
44 + 11 = 
74 + 4 = 
68 + 19 = 
43 + 33 = 
30 + 2 = 
59 + 14 = 
74 + 21 = 
16 + 82 = 
84 + 16 = 
32 + 63 = 
1 + 61 = 
0 + 62 = 
29 + 0 = 
96 + 0 = 
35 + 53 = 
28 + 35 = 
7 + 85 = 
1 + 32 = 
67 + 9 = 
51 + 43 = 
17 + 13 = 
59 + 30 = 
57 + 9 = 
35 + 37 = 
24 + 10 = 
38 + 2 = 
14 + 15 = 
38 + 49 = 
6 + 68 = 
76 + 7 = 
26 + 39 = 
44 + 40 = 
2 + 47 = 
11 + 59 = 
9 + 63 = 
43 + 3 = 
50 + 19 = 
77 + 4 = 
3 + 17 = 
33 + 34 = 
1 + 98 = 
