36 + 18 = 
5 + 68 = 
66 + 34 = 
54 + 25 = 
56 + 1 = 
50 + 18 = 
54 + 16 = 
82 + 17 = 
26 + 73 = 
47 + 37 = 
59 + 28 = 
58 + 40 = 
2 + 97 = 
76 + 0 = 
43 + 2 = 
49 + 35 = 
0 + 47 = 
44 + 24 = 
5 + 91 = 
23 + 77 = 
16 + 31 = 
69 + 3 = 
69 + 5 = 
16 + 50 = 
43 + 35 = 
48 + 23 = 
12 + 73 = 
6 + 73 = 
83 + 2 = 
42 + 4 = 
46 + 1 = 
47 + 32 = 
25 + 27 = 
49 + 46 = 
4 + 70 = 
33 + 11 = 
25 + 15 = 
46 + 26 = 
73 + 8 = 
69 + 11 = 
58 + 13 = 
48 + 2 = 
5 + 44 = 
71 + 14 = 
2 + 5 = 
59 + 4 = 
48 + 34 = 
42 + 40 = 
14 + 3 = 
19 + 77 = 
25 + 47 = 
54 + 20 = 
25 + 44 = 
3 + 25 = 
7 + 58 = 
60 + 39 = 
23 + 44 = 
34 + 64 = 
8 + 26 = 
7 + 29 = 
60 + 35 = 
49 + 15 = 
10 + 17 = 
29 + 7 = 
88 + 12 = 
38 + 55 = 
47 + 35 = 
8 + 20 = 
46 + 5 = 
46 + 30 = 
70 + 17 = 
3 + 25 = 
12 + 74 = 
47 + 22 = 
44 + 38 = 
60 + 22 = 
1 + 50 = 
26 + 54 = 
47 + 50 = 
29 + 44 = 
