15 + 81 = 
12 + 67 = 
16 + 54 = 
38 + 21 = 
27 + 65 = 
13 + 32 = 
12 + 86 = 
77 + 10 = 
39 + 18 = 
73 + 22 = 
5 + 8 = 
33 + 48 = 
20 + 32 = 
4 + 0 = 
21 + 50 = 
4 + 39 = 
53 + 20 = 
50 + 37 = 
43 + 12 = 
23 + 58 = 
69 + 0 = 
16 + 81 = 
58 + 23 = 
74 + 21 = 
53 + 32 = 
8 + 91 = 
34 + 11 = 
29 + 27 = 
47 + 34 = 
2 + 46 = 
63 + 25 = 
15 + 41 = 
63 + 4 = 
17 + 61 = 
1 + 18 = 
83 + 2 = 
64 + 27 = 
6 + 81 = 
61 + 4 = 
3 + 87 = 
19 + 3 = 
17 + 57 = 
46 + 41 = 
69 + 3 = 
2 + 22 = 
23 + 52 = 
12 + 52 = 
3 + 10 = 
59 + 1 = 
3 + 64 = 
7 + 18 = 
32 + 51 = 
35 + 57 = 
32 + 36 = 
9 + 75 = 
39 + 17 = 
52 + 18 = 
5 + 45 = 
35 + 54 = 
33 + 41 = 
17 + 54 = 
23 + 50 = 
13 + 46 = 
20 + 20 = 
27 + 32 = 
34 + 18 = 
43 + 46 = 
3 + 63 = 
19 + 9 = 
5 + 88 = 
