67 - 62 = 
65 - 24 = 
86 - 61 = 
57 - 20 = 
92 - 17 = 
88 - 35 = 
71 - 62 = 
94 - 79 = 
36 - 2 = 
29 - 29 = 
87 - 26 = 
31 - 26 = 
100 - 12 = 
95 - 50 = 
81 - 36 = 
65 - 31 = 
82 - 1 = 
20 - 9 = 
64 - 61 = 
100 - 87 = 
80 - 77 = 
43 - 31 = 
100 - 4 = 
97 - 77 = 
67 - 51 = 
53 - 27 = 
91 - 37 = 
39 - 31 = 
45 - 2 = 
69 - 13 = 
87 - 70 = 
76 - 36 = 
55 - 25 = 
34 - 1 = 
81 - 41 = 
56 - 10 = 
46 - 1 = 
49 - 26 = 
79 - 53 = 
39 - 25 = 
59 - 31 = 
62 - 29 = 
77 - 26 = 
74 - 52 = 
51 - 15 = 
57 - 11 = 
95 - 49 = 
89 - 49 = 
93 - 3 = 
84 - 14 = 
78 - 21 = 
93 - 61 = 
29 - 0 = 
62 - 23 = 
59 - 58 = 
94 - 21 = 
45 - 7 = 
97 - 83 = 
67 - 5 = 
58 - 9 = 
