75 - 32 = 
58 - 41 = 
44 - 26 = 
25 - 0 = 
75 - 33 = 
23 - 20 = 
90 - 21 = 
86 - 6 = 
21 - 12 = 
54 - 48 = 
35 - 21 = 
58 - 2 = 
76 - 68 = 
66 - 14 = 
43 - 20 = 
85 - 40 = 
75 - 73 = 
34 - 32 = 
71 - 33 = 
72 - 16 = 
96 - 9 = 
98 - 43 = 
95 - 78 = 
99 - 44 = 
81 - 20 = 
83 - 24 = 
91 - 83 = 
96 - 40 = 
22 - 16 = 
79 - 6 = 
70 - 6 = 
86 - 31 = 
86 - 17 = 
14 - 2 = 
52 - 33 = 
19 - 10 = 
85 - 26 = 
27 - 6 = 
89 - 0 = 
76 - 15 = 
56 - 22 = 
51 - 12 = 
35 - 22 = 
36 - 26 = 
72 - 70 = 
15 - 13 = 
79 - 34 = 
57 - 34 = 
90 - 10 = 
40 - 12 = 
