55 + 25 = 
17 + 2 = 
53 + 5 = 
77 + 19 = 
51 + 48 = 
12 + 32 = 
47 + 0 = 
57 + 27 = 
2 + 67 = 
2 + 9 = 
0 + 92 = 
78 + 4 = 
19 + 32 = 
7 + 45 = 
6 + 0 = 
26 + 21 = 
5 + 71 = 
63 + 23 = 
68 + 2 = 
40 + 59 = 
28 + 35 = 
82 + 18 = 
81 + 5 = 
13 + 18 = 
12 + 53 = 
47 + 41 = 
37 + 14 = 
67 + 24 = 
45 + 47 = 
44 + 45 = 
6 + 55 = 
2 + 52 = 
64 + 27 = 
11 + 83 = 
26 + 46 = 
1 + 50 = 
6 + 91 = 
85 + 10 = 
64 + 26 = 
30 + 40 = 
10 + 76 = 
77 + 7 = 
18 + 52 = 
25 + 56 = 
31 + 15 = 
16 + 46 = 
9 + 29 = 
79 + 9 = 
73 + 2 = 
63 + 19 = 
33 + 57 = 
6 + 28 = 
57 + 26 = 
11 + 12 = 
53 + 31 = 
21 + 15 = 
11 + 52 = 
60 + 0 = 
16 + 16 = 
58 + 4 = 
8 + 2 = 
30 + 59 = 
33 + 30 = 
12 + 22 = 
23 + 54 = 
71 + 26 = 
19 + 52 = 
6 + 13 = 
39 + 26 = 
9 + 61 = 
32 + 63 = 
15 + 82 = 
8 + 47 = 
3 + 31 = 
59 + 34 = 
29 + 17 = 
73 + 1 = 
16 + 7 = 
81 + 7 = 
14 + 64 = 
