79 + 8 = 
6 + 53 = 
65 + 12 = 
6 + 81 = 
29 + 48 = 
29 + 6 = 
11 + 50 = 
21 + 16 = 
29 + 25 = 
28 + 65 = 
4 + 18 = 
5 + 19 = 
74 + 0 = 
44 + 19 = 
7 + 5 = 
75 + 21 = 
14 + 68 = 
42 + 56 = 
34 + 39 = 
70 + 10 = 
50 + 4 = 
56 + 22 = 
86 + 11 = 
39 + 42 = 
48 + 34 = 
56 + 0 = 
19 + 42 = 
77 + 16 = 
78 + 1 = 
56 + 23 = 
25 + 23 = 
39 + 31 = 
69 + 28 = 
4 + 35 = 
38 + 42 = 
2 + 50 = 
14 + 82 = 
17 + 25 = 
81 + 1 = 
12 + 17 = 
81 + 12 = 
61 + 4 = 
27 + 60 = 
20 + 57 = 
62 + 32 = 
0 + 56 = 
0 + 29 = 
73 + 10 = 
33 + 61 = 
11 + 22 = 
28 + 64 = 
73 + 9 = 
28 + 4 = 
73 + 14 = 
53 + 35 = 
63 + 16 = 
0 + 18 = 
68 + 3 = 
38 + 30 = 
82 + 18 = 
