14 + 46 = 
59 + 3 = 
38 + 55 = 
14 + 41 = 
23 + 56 = 
0 + 64 = 
11 + 18 = 
18 + 56 = 
49 + 36 = 
54 + 21 = 
42 + 50 = 
54 + 8 = 
14 + 24 = 
54 + 26 = 
25 + 6 = 
47 + 9 = 
45 + 38 = 
70 + 21 = 
34 + 25 = 
20 + 70 = 
23 + 29 = 
41 + 8 = 
43 + 35 = 
43 + 52 = 
10 + 5 = 
18 + 51 = 
91 + 7 = 
34 + 19 = 
14 + 8 = 
88 + 10 = 
62 + 24 = 
13 + 87 = 
46 + 9 = 
40 + 9 = 
27 + 73 = 
1 + 22 = 
49 + 50 = 
23 + 47 = 
84 + 6 = 
0 + 62 = 
72 + 20 = 
55 + 3 = 
9 + 29 = 
14 + 15 = 
36 + 36 = 
34 + 10 = 
22 + 62 = 
18 + 16 = 
14 + 39 = 
14 + 20 = 
0 + 36 = 
39 + 52 = 
72 + 8 = 
38 + 41 = 
45 + 32 = 
8 + 90 = 
25 + 4 = 
6 + 77 = 
12 + 17 = 
24 + 10 = 
