62 - 17 = 
18 - 3 = 
97 - 4 = 
73 - 46 = 
72 - 67 = 
85 - 4 = 
80 - 13 = 
90 - 16 = 
80 - 15 = 
75 - 37 = 
48 - 31 = 
21 - 15 = 
63 - 44 = 
44 - 14 = 
62 - 55 = 
64 - 20 = 
77 - 77 = 
89 - 50 = 
97 - 69 = 
37 - 15 = 
57 - 31 = 
30 - 4 = 
29 - 27 = 
81 - 40 = 
73 - 65 = 
96 - 44 = 
29 - 4 = 
68 - 32 = 
28 - 13 = 
83 - 21 = 
91 - 85 = 
81 - 30 = 
31 - 4 = 
48 - 48 = 
82 - 50 = 
89 - 59 = 
84 - 10 = 
69 - 11 = 
70 - 20 = 
99 - 90 = 
90 - 85 = 
61 - 44 = 
66 - 44 = 
76 - 30 = 
95 - 40 = 
89 - 29 = 
65 - 59 = 
70 - 55 = 
48 - 21 = 
89 - 43 = 
82 - 34 = 
94 - 17 = 
88 - 23 = 
66 - 22 = 
58 - 23 = 
51 - 46 = 
83 - 14 = 
59 - 30 = 
60 - 18 = 
48 - 30 = 
60 - 14 = 
67 - 44 = 
57 - 3 = 
70 - 63 = 
42 - 22 = 
67 - 51 = 
75 - 68 = 
6 - 6 = 
99 - 11 = 
97 - 69 = 
95 - 2 = 
72 - 10 = 
83 - 52 = 
69 - 33 = 
66 - 15 = 
96 - 53 = 
69 - 35 = 
94 - 7 = 
53 - 40 = 
82 - 62 = 
72 - 12 = 
97 - 61 = 
37 - 30 = 
90 - 13 = 
87 - 85 = 
78 - 33 = 
93 - 51 = 
98 - 60 = 
59 - 8 = 
48 - 37 = 
45 - 28 = 
27 - 4 = 
39 - 39 = 
92 - 58 = 
88 - 15 = 
77 - 73 = 
85 - 1 = 
79 - 45 = 
58 - 46 = 
82 - 2 = 
