39 + 43 = 
15 + 44 = 
81 + 4 = 
30 + 70 = 
3 + 34 = 
7 + 7 = 
39 + 52 = 
5 + 64 = 
38 + 43 = 
21 + 12 = 
26 + 14 = 
24 + 6 = 
26 + 13 = 
50 + 41 = 
2 + 37 = 
4 + 40 = 
41 + 46 = 
96 + 4 = 
59 + 35 = 
76 + 16 = 
49 + 20 = 
35 + 51 = 
31 + 69 = 
34 + 57 = 
46 + 38 = 
76 + 6 = 
28 + 26 = 
36 + 0 = 
20 + 32 = 
11 + 55 = 
14 + 9 = 
2 + 64 = 
57 + 10 = 
3 + 48 = 
75 + 2 = 
3 + 82 = 
34 + 13 = 
49 + 33 = 
47 + 40 = 
31 + 10 = 
56 + 12 = 
15 + 51 = 
29 + 69 = 
30 + 63 = 
7 + 40 = 
1 + 92 = 
78 + 3 = 
36 + 63 = 
30 + 25 = 
40 + 47 = 
34 + 22 = 
85 + 0 = 
83 + 14 = 
19 + 28 = 
48 + 3 = 
59 + 41 = 
40 + 33 = 
74 + 5 = 
25 + 63 = 
11 + 47 = 
