30 + 20 = 
47 + 31 = 
25 + 43 = 
52 + 23 = 
0 + 99 = 
8 + 40 = 
40 + 17 = 
60 + 4 = 
25 + 58 = 
3 + 71 = 
6 + 70 = 
43 + 6 = 
18 + 12 = 
65 + 20 = 
33 + 28 = 
80 + 10 = 
16 + 74 = 
34 + 30 = 
0 + 97 = 
22 + 50 = 
23 + 65 = 
3 + 92 = 
72 + 19 = 
10 + 71 = 
1 + 86 = 
15 + 32 = 
7 + 21 = 
51 + 0 = 
35 + 18 = 
5 + 73 = 
58 + 42 = 
0 + 29 = 
19 + 6 = 
54 + 25 = 
14 + 13 = 
4 + 0 = 
9 + 35 = 
29 + 61 = 
83 + 16 = 
2 + 40 = 
26 + 11 = 
21 + 65 = 
41 + 9 = 
12 + 67 = 
5 + 73 = 
0 + 39 = 
21 + 78 = 
19 + 24 = 
76 + 0 = 
44 + 29 = 
24 + 54 = 
78 + 4 = 
16 + 18 = 
17 + 80 = 
10 + 81 = 
76 + 6 = 
54 + 31 = 
53 + 31 = 
32 + 14 = 
46 + 33 = 
13 + 75 = 
65 + 2 = 
13 + 46 = 
45 + 25 = 
2 + 51 = 
55 + 3 = 
72 + 10 = 
51 + 37 = 
85 + 3 = 
56 + 13 = 
2 + 44 = 
29 + 28 = 
12 + 41 = 
16 + 55 = 
95 + 0 = 
6 + 85 = 
8 + 13 = 
15 + 42 = 
33 + 33 = 
50 + 10 = 
