18 + 8 = 
7 + 66 = 
52 + 19 = 
47 + 0 = 
62 + 33 = 
10 + 45 = 
16 + 44 = 
56 + 2 = 
42 + 38 = 
63 + 20 = 
21 + 61 = 
42 + 32 = 
82 + 12 = 
23 + 21 = 
27 + 52 = 
42 + 12 = 
27 + 47 = 
28 + 8 = 
54 + 23 = 
29 + 62 = 
8 + 69 = 
89 + 11 = 
3 + 17 = 
80 + 5 = 
12 + 39 = 
26 + 53 = 
66 + 1 = 
33 + 27 = 
14 + 81 = 
9 + 69 = 
34 + 0 = 
58 + 17 = 
40 + 54 = 
17 + 40 = 
8 + 39 = 
28 + 22 = 
11 + 66 = 
4 + 86 = 
33 + 1 = 
10 + 58 = 
75 + 23 = 
78 + 16 = 
85 + 4 = 
61 + 28 = 
15 + 15 = 
3 + 70 = 
11 + 40 = 
3 + 78 = 
8 + 48 = 
47 + 13 = 
77 + 10 = 
12 + 56 = 
32 + 45 = 
14 + 2 = 
46 + 25 = 
59 + 24 = 
53 + 29 = 
34 + 38 = 
51 + 1 = 
13 + 35 = 
28 + 3 = 
15 + 14 = 
39 + 1 = 
2 + 3 = 
39 + 48 = 
49 + 48 = 
1 + 53 = 
19 + 54 = 
42 + 48 = 
29 + 64 = 
