57 + 1 = 
47 + 52 = 
64 + 22 = 
86 + 6 = 
22 + 36 = 
32 + 5 = 
41 + 52 = 
39 + 42 = 
4 + 76 = 
11 + 48 = 
13 + 39 = 
38 + 38 = 
37 + 37 = 
26 + 31 = 
61 + 26 = 
50 + 48 = 
13 + 16 = 
23 + 4 = 
11 + 87 = 
7 + 93 = 
20 + 57 = 
33 + 40 = 
18 + 63 = 
76 + 2 = 
48 + 37 = 
70 + 23 = 
30 + 3 = 
61 + 37 = 
30 + 28 = 
35 + 47 = 
5 + 89 = 
19 + 1 = 
65 + 7 = 
15 + 73 = 
58 + 34 = 
61 + 3 = 
5 + 34 = 
33 + 67 = 
18 + 68 = 
2 + 17 = 
9 + 11 = 
33 + 66 = 
55 + 40 = 
22 + 3 = 
18 + 2 = 
7 + 29 = 
38 + 23 = 
50 + 18 = 
43 + 25 = 
12 + 85 = 
56 + 32 = 
24 + 23 = 
23 + 75 = 
55 + 17 = 
21 + 35 = 
27 + 7 = 
16 + 43 = 
35 + 9 = 
15 + 33 = 
6 + 4 = 
