39 + 20 = 
37 + 49 = 
70 + 3 = 
37 + 41 = 
48 + 1 = 
40 + 57 = 
56 + 24 = 
15 + 69 = 
6 + 94 = 
78 + 12 = 
35 + 4 = 
64 + 9 = 
8 + 88 = 
18 + 47 = 
24 + 49 = 
32 + 4 = 
1 + 68 = 
65 + 9 = 
32 + 64 = 
47 + 46 = 
43 + 30 = 
30 + 51 = 
16 + 37 = 
6 + 63 = 
46 + 19 = 
25 + 47 = 
24 + 54 = 
17 + 62 = 
2 + 95 = 
18 + 60 = 
21 + 34 = 
28 + 58 = 
54 + 16 = 
48 + 13 = 
43 + 37 = 
1 + 57 = 
46 + 36 = 
37 + 24 = 
35 + 60 = 
23 + 58 = 
42 + 15 = 
63 + 3 = 
52 + 47 = 
14 + 64 = 
78 + 15 = 
23 + 54 = 
32 + 31 = 
87 + 12 = 
0 + 42 = 
8 + 89 = 
17 + 28 = 
45 + 27 = 
72 + 10 = 
46 + 6 = 
7 + 20 = 
83 + 6 = 
47 + 20 = 
3 + 36 = 
81 + 9 = 
4 + 67 = 
34 + 36 = 
29 + 2 = 
10 + 36 = 
11 + 54 = 
34 + 44 = 
0 + 36 = 
27 + 33 = 
40 + 28 = 
66 + 20 = 
1 + 32 = 
62 + 29 = 
72 + 0 = 
18 + 72 = 
41 + 37 = 
22 + 40 = 
20 + 38 = 
75 + 14 = 
29 + 23 = 
41 + 42 = 
59 + 11 = 
32 + 61 = 
3 + 67 = 
31 + 40 = 
38 + 2 = 
14 + 61 = 
8 + 71 = 
8 + 55 = 
10 + 38 = 
5 + 48 = 
0 + 37 = 
