95 - 53 = 
21 - 10 = 
55 - 42 = 
92 - 77 = 
57 - 49 = 
98 - 85 = 
78 - 70 = 
9 - 2 = 
30 - 21 = 
84 - 5 = 
97 - 18 = 
77 - 58 = 
98 - 48 = 
55 - 41 = 
56 - 50 = 
61 - 47 = 
79 - 24 = 
100 - 14 = 
39 - 30 = 
75 - 40 = 
75 - 38 = 
77 - 7 = 
100 - 47 = 
97 - 72 = 
7 - 7 = 
81 - 49 = 
17 - 2 = 
79 - 25 = 
80 - 61 = 
89 - 58 = 
71 - 60 = 
71 - 4 = 
54 - 42 = 
96 - 18 = 
69 - 48 = 
53 - 39 = 
49 - 36 = 
65 - 2 = 
38 - 2 = 
90 - 69 = 
48 - 5 = 
69 - 65 = 
29 - 21 = 
97 - 2 = 
85 - 5 = 
58 - 8 = 
99 - 15 = 
74 - 69 = 
92 - 32 = 
94 - 54 = 
94 - 1 = 
56 - 34 = 
46 - 37 = 
35 - 24 = 
78 - 32 = 
38 - 4 = 
82 - 75 = 
91 - 49 = 
74 - 26 = 
95 - 70 = 
69 - 68 = 
57 - 29 = 
54 - 42 = 
41 - 36 = 
48 - 33 = 
48 - 37 = 
23 - 0 = 
66 - 27 = 
53 - 39 = 
91 - 11 = 
