15 + 5 = 
23 + 65 = 
18 + 65 = 
36 + 48 = 
9 + 30 = 
38 + 23 = 
23 + 50 = 
57 + 13 = 
44 + 19 = 
44 + 37 = 
26 + 30 = 
32 + 5 = 
57 + 13 = 
16 + 30 = 
48 + 41 = 
25 + 62 = 
59 + 0 = 
43 + 54 = 
67 + 21 = 
89 + 7 = 
0 + 32 = 
2 + 42 = 
1 + 5 = 
50 + 4 = 
61 + 27 = 
19 + 13 = 
5 + 15 = 
76 + 11 = 
17 + 33 = 
17 + 40 = 
13 + 41 = 
40 + 37 = 
19 + 3 = 
4 + 78 = 
53 + 47 = 
75 + 2 = 
39 + 14 = 
27 + 5 = 
34 + 32 = 
18 + 81 = 
45 + 33 = 
41 + 48 = 
19 + 24 = 
31 + 56 = 
86 + 10 = 
15 + 46 = 
62 + 10 = 
40 + 26 = 
39 + 33 = 
11 + 54 = 
14 + 23 = 
77 + 22 = 
30 + 13 = 
11 + 39 = 
45 + 40 = 
10 + 56 = 
7 + 82 = 
41 + 1 = 
30 + 42 = 
3 + 15 = 
4 + 44 = 
6 + 11 = 
2 + 53 = 
44 + 35 = 
26 + 40 = 
9 + 25 = 
58 + 5 = 
51 + 22 = 
5 + 21 = 
34 + 52 = 
