96 - 35 = 
93 - 12 = 
22 - 20 = 
84 - 7 = 
65 - 46 = 
76 - 68 = 
80 - 15 = 
27 - 25 = 
97 - 92 = 
22 - 4 = 
55 - 20 = 
95 - 55 = 
66 - 22 = 
76 - 72 = 
24 - 11 = 
63 - 38 = 
18 - 6 = 
33 - 29 = 
42 - 1 = 
68 - 22 = 
61 - 35 = 
59 - 23 = 
69 - 38 = 
52 - 7 = 
46 - 0 = 
72 - 50 = 
32 - 28 = 
86 - 16 = 
100 - 13 = 
62 - 29 = 
76 - 5 = 
64 - 3 = 
93 - 87 = 
92 - 56 = 
90 - 18 = 
59 - 36 = 
15 - 5 = 
22 - 19 = 
99 - 32 = 
7 - 7 = 
78 - 17 = 
70 - 57 = 
76 - 57 = 
23 - 6 = 
80 - 66 = 
87 - 40 = 
84 - 18 = 
80 - 47 = 
49 - 44 = 
48 - 6 = 
