57 + 4 = 
15 + 14 = 
49 + 12 = 
71 + 8 = 
39 + 33 = 
21 + 79 = 
95 + 4 = 
12 + 79 = 
19 + 64 = 
28 + 33 = 
52 + 3 = 
23 + 27 = 
59 + 31 = 
22 + 73 = 
73 + 13 = 
59 + 3 = 
6 + 64 = 
50 + 17 = 
77 + 22 = 
49 + 16 = 
40 + 21 = 
9 + 20 = 
76 + 9 = 
45 + 54 = 
35 + 32 = 
9 + 74 = 
38 + 42 = 
30 + 27 = 
47 + 3 = 
53 + 11 = 
1 + 2 = 
32 + 9 = 
73 + 5 = 
14 + 19 = 
42 + 52 = 
55 + 43 = 
50 + 23 = 
78 + 12 = 
9 + 87 = 
45 + 5 = 
12 + 39 = 
22 + 35 = 
35 + 16 = 
37 + 62 = 
8 + 34 = 
20 + 41 = 
13 + 17 = 
1 + 68 = 
14 + 67 = 
38 + 45 = 
15 + 23 = 
5 + 94 = 
41 + 27 = 
33 + 0 = 
38 + 43 = 
7 + 45 = 
31 + 11 = 
58 + 16 = 
62 + 2 = 
27 + 25 = 
19 + 53 = 
5 + 19 = 
69 + 19 = 
62 + 2 = 
30 + 34 = 
25 + 36 = 
7 + 9 = 
5 + 65 = 
45 + 10 = 
1 + 9 = 
