48 + 42 = 
74 + 15 = 
79 + 17 = 
41 + 33 = 
2 + 59 = 
50 + 7 = 
26 + 14 = 
87 + 6 = 
11 + 35 = 
1 + 80 = 
13 + 52 = 
9 + 37 = 
15 + 39 = 
27 + 34 = 
77 + 16 = 
57 + 13 = 
47 + 47 = 
41 + 21 = 
7 + 53 = 
18 + 0 = 
76 + 15 = 
28 + 11 = 
7 + 86 = 
30 + 41 = 
61 + 8 = 
37 + 49 = 
33 + 49 = 
52 + 11 = 
6 + 33 = 
41 + 40 = 
29 + 54 = 
42 + 8 = 
4 + 56 = 
62 + 4 = 
58 + 26 = 
52 + 36 = 
18 + 65 = 
5 + 4 = 
54 + 45 = 
10 + 56 = 
39 + 40 = 
2 + 41 = 
54 + 3 = 
40 + 31 = 
14 + 35 = 
42 + 58 = 
22 + 68 = 
19 + 78 = 
60 + 24 = 
53 + 35 = 
45 + 15 = 
7 + 59 = 
35 + 24 = 
48 + 35 = 
7 + 37 = 
32 + 0 = 
57 + 24 = 
59 + 5 = 
37 + 50 = 
14 + 74 = 
41 + 27 = 
49 + 14 = 
29 + 12 = 
46 + 29 = 
19 + 63 = 
44 + 11 = 
71 + 27 = 
52 + 41 = 
28 + 50 = 
12 + 21 = 
