87 - 53 = 
59 - 29 = 
95 - 17 = 
69 - 1 = 
75 - 2 = 
96 - 9 = 
95 - 86 = 
68 - 12 = 
57 - 42 = 
97 - 81 = 
96 - 91 = 
64 - 29 = 
85 - 1 = 
61 - 41 = 
49 - 0 = 
93 - 30 = 
33 - 12 = 
88 - 67 = 
87 - 32 = 
44 - 43 = 
88 - 17 = 
74 - 7 = 
68 - 32 = 
48 - 5 = 
4 - 4 = 
78 - 50 = 
52 - 14 = 
57 - 1 = 
44 - 22 = 
45 - 15 = 
91 - 90 = 
93 - 4 = 
73 - 51 = 
39 - 13 = 
82 - 51 = 
79 - 48 = 
64 - 35 = 
31 - 20 = 
80 - 25 = 
89 - 23 = 
14 - 10 = 
84 - 5 = 
67 - 18 = 
57 - 19 = 
86 - 36 = 
68 - 24 = 
78 - 66 = 
52 - 8 = 
87 - 62 = 
58 - 10 = 
27 - 10 = 
81 - 56 = 
59 - 45 = 
78 - 48 = 
66 - 46 = 
84 - 18 = 
81 - 65 = 
28 - 13 = 
77 - 56 = 
42 - 39 = 
82 - 46 = 
45 - 3 = 
96 - 26 = 
79 - 29 = 
38 - 32 = 
53 - 33 = 
45 - 24 = 
62 - 56 = 
94 - 70 = 
87 - 6 = 
