70 + 5 = 
22 + 35 = 
14 + 20 = 
36 + 9 = 
2 + 79 = 
13 + 46 = 
14 + 43 = 
53 + 17 = 
56 + 4 = 
2 + 36 = 
44 + 52 = 
7 + 12 = 
48 + 23 = 
35 + 10 = 
42 + 32 = 
59 + 40 = 
15 + 84 = 
12 + 55 = 
77 + 1 = 
13 + 16 = 
8 + 29 = 
86 + 12 = 
58 + 16 = 
18 + 71 = 
1 + 29 = 
72 + 16 = 
48 + 33 = 
95 + 3 = 
14 + 35 = 
22 + 60 = 
18 + 39 = 
55 + 34 = 
45 + 45 = 
10 + 54 = 
55 + 12 = 
60 + 3 = 
8 + 10 = 
8 + 22 = 
54 + 0 = 
82 + 9 = 
20 + 55 = 
22 + 42 = 
0 + 23 = 
18 + 38 = 
56 + 25 = 
4 + 45 = 
47 + 8 = 
5 + 61 = 
12 + 81 = 
81 + 15 = 
23 + 4 = 
87 + 13 = 
0 + 81 = 
57 + 5 = 
13 + 35 = 
16 + 36 = 
3 + 11 = 
36 + 54 = 
44 + 54 = 
80 + 19 = 
25 + 60 = 
92 + 6 = 
67 + 3 = 
17 + 67 = 
1 + 58 = 
17 + 16 = 
12 + 54 = 
15 + 70 = 
19 + 78 = 
24 + 33 = 
8 + 38 = 
2 + 92 = 
1 + 89 = 
35 + 48 = 
16 + 29 = 
17 + 44 = 
22 + 71 = 
31 + 19 = 
59 + 21 = 
2 + 29 = 
35 + 39 = 
86 + 0 = 
8 + 22 = 
35 + 12 = 
57 + 43 = 
88 + 9 = 
22 + 61 = 
1 + 70 = 
32 + 30 = 
9 + 49 = 
5 + 69 = 
7 + 87 = 
80 + 1 = 
42 + 22 = 
17 + 50 = 
1 + 93 = 
82 + 11 = 
24 + 64 = 
12 + 83 = 
59 + 19 = 
