74 - 12 = 
28 - 21 = 
53 - 41 = 
80 - 65 = 
54 - 4 = 
97 - 20 = 
65 - 2 = 
94 - 48 = 
64 - 23 = 
80 - 77 = 
52 - 37 = 
84 - 65 = 
73 - 7 = 
33 - 20 = 
74 - 5 = 
73 - 50 = 
69 - 57 = 
47 - 33 = 
71 - 20 = 
99 - 46 = 
79 - 23 = 
89 - 38 = 
26 - 19 = 
51 - 17 = 
39 - 12 = 
82 - 33 = 
78 - 51 = 
80 - 46 = 
54 - 13 = 
41 - 16 = 
99 - 35 = 
88 - 21 = 
31 - 7 = 
76 - 37 = 
90 - 56 = 
88 - 41 = 
89 - 33 = 
21 - 4 = 
54 - 49 = 
5 - 0 = 
39 - 5 = 
63 - 52 = 
36 - 19 = 
75 - 19 = 
18 - 18 = 
100 - 99 = 
57 - 27 = 
58 - 56 = 
95 - 70 = 
24 - 19 = 
52 - 4 = 
54 - 31 = 
20 - 13 = 
46 - 10 = 
95 - 47 = 
97 - 39 = 
27 - 13 = 
52 - 12 = 
72 - 5 = 
20 - 8 = 
78 - 24 = 
97 - 8 = 
55 - 39 = 
93 - 3 = 
91 - 63 = 
89 - 50 = 
96 - 76 = 
49 - 1 = 
95 - 32 = 
97 - 79 = 
81 - 1 = 
51 - 35 = 
55 - 13 = 
55 - 50 = 
83 - 55 = 
33 - 1 = 
93 - 82 = 
100 - 16 = 
62 - 50 = 
87 - 60 = 
59 - 28 = 
82 - 33 = 
80 - 77 = 
79 - 73 = 
22 - 3 = 
71 - 5 = 
63 - 59 = 
100 - 74 = 
62 - 9 = 
88 - 55 = 
51 - 40 = 
35 - 8 = 
85 - 34 = 
57 - 42 = 
38 - 2 = 
68 - 6 = 
96 - 60 = 
31 - 18 = 
91 - 88 = 
23 - 23 = 
