61 - 59 = 
78 - 30 = 
66 - 57 = 
52 - 35 = 
37 - 24 = 
93 - 6 = 
20 - 19 = 
40 - 4 = 
94 - 46 = 
82 - 31 = 
86 - 58 = 
86 - 31 = 
63 - 44 = 
9 - 0 = 
95 - 27 = 
78 - 60 = 
86 - 32 = 
71 - 44 = 
35 - 6 = 
91 - 65 = 
85 - 21 = 
94 - 30 = 
84 - 69 = 
46 - 0 = 
98 - 84 = 
84 - 82 = 
60 - 18 = 
69 - 32 = 
35 - 4 = 
8 - 6 = 
67 - 8 = 
30 - 4 = 
38 - 14 = 
87 - 74 = 
76 - 53 = 
73 - 47 = 
99 - 12 = 
85 - 49 = 
58 - 41 = 
31 - 3 = 
95 - 80 = 
57 - 43 = 
82 - 66 = 
64 - 12 = 
98 - 13 = 
47 - 11 = 
98 - 51 = 
53 - 17 = 
88 - 36 = 
53 - 53 = 
29 - 6 = 
72 - 54 = 
51 - 13 = 
89 - 81 = 
69 - 58 = 
91 - 73 = 
31 - 21 = 
26 - 15 = 
77 - 20 = 
19 - 9 = 
