34 + 54 = 
79 + 7 = 
39 + 9 = 
31 + 57 = 
24 + 7 = 
38 + 29 = 
49 + 7 = 
84 + 0 = 
0 + 44 = 
23 + 45 = 
7 + 81 = 
2 + 96 = 
41 + 55 = 
42 + 10 = 
11 + 52 = 
32 + 27 = 
49 + 11 = 
24 + 14 = 
15 + 72 = 
15 + 2 = 
71 + 29 = 
18 + 17 = 
6 + 68 = 
5 + 58 = 
64 + 15 = 
64 + 18 = 
71 + 10 = 
14 + 45 = 
13 + 29 = 
27 + 3 = 
56 + 26 = 
1 + 81 = 
13 + 16 = 
58 + 31 = 
26 + 17 = 
87 + 9 = 
17 + 26 = 
5 + 41 = 
11 + 82 = 
27 + 51 = 
36 + 53 = 
48 + 19 = 
59 + 7 = 
36 + 9 = 
31 + 36 = 
10 + 52 = 
2 + 22 = 
40 + 12 = 
23 + 20 = 
19 + 59 = 
