4 + 17 = 
37 + 22 = 
69 + 26 = 
7 + 29 = 
82 + 5 = 
66 + 19 = 
42 + 16 = 
17 + 65 = 
81 + 1 = 
98 + 0 = 
14 + 62 = 
0 + 83 = 
33 + 57 = 
9 + 24 = 
7 + 85 = 
5 + 95 = 
38 + 11 = 
36 + 45 = 
34 + 43 = 
69 + 11 = 
66 + 8 = 
68 + 1 = 
10 + 63 = 
23 + 18 = 
41 + 55 = 
63 + 8 = 
79 + 11 = 
33 + 53 = 
28 + 28 = 
42 + 32 = 
12 + 37 = 
35 + 30 = 
19 + 79 = 
1 + 24 = 
28 + 54 = 
38 + 50 = 
53 + 7 = 
57 + 26 = 
36 + 5 = 
6 + 39 = 
42 + 48 = 
4 + 77 = 
6 + 20 = 
62 + 38 = 
84 + 0 = 
39 + 0 = 
11 + 85 = 
73 + 23 = 
17 + 30 = 
73 + 3 = 
47 + 42 = 
17 + 71 = 
6 + 67 = 
75 + 14 = 
53 + 22 = 
7 + 16 = 
39 + 1 = 
70 + 4 = 
78 + 8 = 
8 + 26 = 
1 + 42 = 
81 + 13 = 
62 + 9 = 
17 + 68 = 
15 + 35 = 
23 + 60 = 
26 + 56 = 
18 + 61 = 
32 + 45 = 
21 + 46 = 
56 + 6 = 
30 + 43 = 
24 + 20 = 
26 + 41 = 
63 + 4 = 
64 + 30 = 
20 + 38 = 
1 + 35 = 
15 + 2 = 
61 + 19 = 
14 + 78 = 
25 + 65 = 
33 + 54 = 
1 + 81 = 
20 + 33 = 
57 + 9 = 
19 + 32 = 
21 + 38 = 
9 + 46 = 
13 + 13 = 
1 + 45 = 
27 + 38 = 
26 + 46 = 
17 + 43 = 
66 + 20 = 
63 + 36 = 
83 + 9 = 
26 + 9 = 
93 + 2 = 
14 + 5 = 
