20 + 60 = 
50 + 14 = 
2 + 1 = 
48 + 20 = 
73 + 21 = 
56 + 23 = 
36 + 38 = 
84 + 9 = 
8 + 5 = 
17 + 25 = 
68 + 20 = 
22 + 30 = 
8 + 13 = 
41 + 58 = 
7 + 68 = 
4 + 24 = 
27 + 71 = 
92 + 3 = 
52 + 44 = 
18 + 23 = 
5 + 42 = 
7 + 66 = 
90 + 2 = 
65 + 25 = 
36 + 62 = 
58 + 36 = 
34 + 48 = 
47 + 40 = 
35 + 27 = 
18 + 21 = 
46 + 25 = 
59 + 40 = 
54 + 45 = 
31 + 39 = 
0 + 11 = 
17 + 16 = 
7 + 71 = 
5 + 51 = 
39 + 21 = 
0 + 28 = 
21 + 45 = 
4 + 48 = 
42 + 14 = 
18 + 82 = 
5 + 77 = 
51 + 40 = 
83 + 14 = 
52 + 48 = 
33 + 35 = 
10 + 3 = 
3 + 15 = 
84 + 3 = 
29 + 70 = 
2 + 27 = 
4 + 67 = 
53 + 18 = 
18 + 7 = 
69 + 1 = 
1 + 58 = 
24 + 9 = 
49 + 13 = 
69 + 2 = 
18 + 56 = 
25 + 12 = 
16 + 4 = 
28 + 32 = 
45 + 35 = 
15 + 42 = 
69 + 6 = 
34 + 42 = 
1 + 53 = 
48 + 36 = 
3 + 66 = 
73 + 16 = 
6 + 79 = 
68 + 14 = 
43 + 4 = 
21 + 62 = 
26 + 17 = 
71 + 22 = 
38 + 8 = 
50 + 32 = 
17 + 12 = 
63 + 35 = 
4 + 0 = 
39 + 56 = 
7 + 28 = 
48 + 14 = 
28 + 33 = 
66 + 7 = 
40 + 9 = 
16 + 42 = 
37 + 15 = 
18 + 4 = 
16 + 32 = 
22 + 26 = 
25 + 43 = 
2 + 40 = 
63 + 24 = 
10 + 81 = 
