43 - 38 = 
95 - 58 = 
58 - 45 = 
98 - 98 = 
57 - 40 = 
32 - 6 = 
61 - 27 = 
96 - 57 = 
93 - 90 = 
100 - 83 = 
27 - 16 = 
24 - 8 = 
66 - 50 = 
71 - 39 = 
91 - 23 = 
93 - 33 = 
76 - 10 = 
72 - 48 = 
82 - 68 = 
89 - 74 = 
68 - 56 = 
21 - 8 = 
92 - 77 = 
27 - 26 = 
49 - 11 = 
63 - 56 = 
27 - 9 = 
63 - 16 = 
88 - 7 = 
43 - 33 = 
82 - 65 = 
57 - 47 = 
34 - 13 = 
96 - 60 = 
96 - 45 = 
95 - 55 = 
22 - 5 = 
51 - 49 = 
99 - 6 = 
86 - 83 = 
75 - 23 = 
37 - 19 = 
83 - 49 = 
97 - 94 = 
47 - 46 = 
32 - 23 = 
60 - 36 = 
99 - 83 = 
39 - 5 = 
60 - 55 = 
