88 - 87 = 
93 - 85 = 
93 - 46 = 
59 - 13 = 
66 - 58 = 
90 - 30 = 
91 - 42 = 
85 - 5 = 
96 - 30 = 
85 - 21 = 
47 - 27 = 
82 - 49 = 
84 - 52 = 
87 - 54 = 
84 - 7 = 
38 - 30 = 
62 - 32 = 
12 - 9 = 
71 - 7 = 
88 - 60 = 
94 - 17 = 
58 - 1 = 
97 - 2 = 
38 - 13 = 
56 - 32 = 
50 - 38 = 
64 - 34 = 
80 - 42 = 
76 - 9 = 
91 - 17 = 
71 - 70 = 
80 - 27 = 
36 - 34 = 
72 - 13 = 
93 - 50 = 
86 - 38 = 
86 - 4 = 
66 - 37 = 
98 - 95 = 
98 - 27 = 
71 - 10 = 
86 - 0 = 
91 - 22 = 
26 - 13 = 
73 - 57 = 
84 - 56 = 
68 - 5 = 
65 - 64 = 
73 - 28 = 
25 - 15 = 
87 - 72 = 
97 - 82 = 
60 - 37 = 
87 - 32 = 
95 - 25 = 
50 - 11 = 
92 - 11 = 
34 - 32 = 
75 - 30 = 
41 - 33 = 
35 - 0 = 
77 - 42 = 
79 - 38 = 
51 - 38 = 
33 - 20 = 
92 - 73 = 
43 - 43 = 
59 - 56 = 
67 - 21 = 
93 - 16 = 
62 - 4 = 
45 - 4 = 
66 - 16 = 
70 - 48 = 
43 - 1 = 
29 - 25 = 
88 - 84 = 
38 - 10 = 
70 - 6 = 
74 - 62 = 
59 - 51 = 
89 - 50 = 
31 - 17 = 
77 - 40 = 
93 - 20 = 
38 - 36 = 
82 - 62 = 
75 - 9 = 
44 - 5 = 
32 - 1 = 
33 - 7 = 
67 - 50 = 
98 - 79 = 
75 - 3 = 
100 - 86 = 
67 - 20 = 
89 - 21 = 
54 - 20 = 
43 - 41 = 
63 - 34 = 
