97 - 36 = 
74 - 64 = 
53 - 19 = 
64 - 21 = 
92 - 42 = 
62 - 48 = 
60 - 18 = 
61 - 47 = 
93 - 29 = 
85 - 6 = 
58 - 51 = 
36 - 15 = 
92 - 47 = 
94 - 65 = 
66 - 13 = 
76 - 60 = 
56 - 40 = 
80 - 64 = 
74 - 47 = 
92 - 24 = 
89 - 66 = 
24 - 9 = 
60 - 4 = 
75 - 70 = 
95 - 64 = 
78 - 63 = 
78 - 40 = 
79 - 11 = 
76 - 28 = 
18 - 0 = 
44 - 28 = 
44 - 11 = 
11 - 11 = 
37 - 20 = 
74 - 19 = 
43 - 19 = 
82 - 19 = 
72 - 40 = 
76 - 75 = 
20 - 8 = 
37 - 32 = 
65 - 33 = 
54 - 30 = 
41 - 33 = 
88 - 80 = 
25 - 14 = 
40 - 27 = 
100 - 83 = 
98 - 45 = 
36 - 27 = 
2 - 0 = 
57 - 31 = 
79 - 33 = 
95 - 45 = 
94 - 34 = 
95 - 55 = 
93 - 28 = 
65 - 20 = 
86 - 3 = 
83 - 61 = 
70 - 12 = 
93 - 74 = 
43 - 14 = 
59 - 14 = 
62 - 61 = 
63 - 4 = 
32 - 3 = 
75 - 63 = 
45 - 18 = 
62 - 5 = 
97 - 29 = 
94 - 57 = 
45 - 18 = 
46 - 20 = 
48 - 21 = 
62 - 54 = 
72 - 63 = 
96 - 19 = 
96 - 12 = 
59 - 58 = 
40 - 2 = 
65 - 28 = 
34 - 34 = 
95 - 19 = 
78 - 74 = 
90 - 11 = 
81 - 39 = 
83 - 62 = 
94 - 75 = 
81 - 36 = 
70 - 17 = 
20 - 18 = 
82 - 78 = 
68 - 44 = 
56 - 47 = 
39 - 30 = 
49 - 40 = 
96 - 75 = 
41 - 22 = 
97 - 9 = 
