90 - 56 = 
92 - 54 = 
49 - 5 = 
31 - 28 = 
93 - 35 = 
58 - 10 = 
67 - 35 = 
96 - 6 = 
92 - 82 = 
37 - 8 = 
48 - 44 = 
42 - 23 = 
83 - 20 = 
76 - 73 = 
10 - 0 = 
91 - 73 = 
67 - 64 = 
40 - 0 = 
64 - 61 = 
80 - 6 = 
54 - 10 = 
18 - 10 = 
52 - 50 = 
55 - 10 = 
87 - 45 = 
84 - 3 = 
85 - 9 = 
45 - 44 = 
81 - 12 = 
45 - 36 = 
44 - 37 = 
48 - 21 = 
82 - 60 = 
47 - 20 = 
69 - 8 = 
45 - 32 = 
93 - 68 = 
21 - 12 = 
80 - 4 = 
82 - 82 = 
99 - 74 = 
80 - 63 = 
55 - 14 = 
36 - 7 = 
97 - 14 = 
90 - 41 = 
99 - 86 = 
57 - 42 = 
81 - 11 = 
52 - 31 = 
71 - 25 = 
84 - 48 = 
95 - 45 = 
80 - 31 = 
25 - 8 = 
73 - 56 = 
94 - 69 = 
98 - 62 = 
22 - 6 = 
59 - 28 = 
91 - 72 = 
78 - 62 = 
53 - 5 = 
75 - 9 = 
75 - 39 = 
50 - 28 = 
95 - 32 = 
31 - 15 = 
43 - 27 = 
80 - 28 = 
96 - 22 = 
49 - 43 = 
97 - 10 = 
55 - 31 = 
76 - 33 = 
48 - 0 = 
48 - 26 = 
79 - 10 = 
99 - 23 = 
66 - 35 = 
79 - 70 = 
13 - 12 = 
61 - 13 = 
60 - 13 = 
88 - 21 = 
99 - 24 = 
62 - 2 = 
55 - 1 = 
99 - 13 = 
33 - 11 = 
65 - 4 = 
100 - 95 = 
78 - 17 = 
63 - 47 = 
54 - 2 = 
99 - 67 = 
76 - 10 = 
45 - 2 = 
52 - 25 = 
5 - 3 = 
