57 - 32 = 
95 - 9 = 
70 - 18 = 
67 - 54 = 
45 - 7 = 
45 - 14 = 
38 - 6 = 
82 - 31 = 
92 - 8 = 
78 - 19 = 
80 - 50 = 
51 - 7 = 
34 - 23 = 
38 - 0 = 
44 - 28 = 
99 - 4 = 
73 - 35 = 
20 - 11 = 
21 - 3 = 
55 - 6 = 
54 - 38 = 
41 - 32 = 
99 - 25 = 
86 - 5 = 
26 - 11 = 
96 - 41 = 
100 - 67 = 
93 - 42 = 
85 - 28 = 
87 - 37 = 
90 - 5 = 
88 - 39 = 
66 - 44 = 
22 - 16 = 
21 - 6 = 
86 - 37 = 
78 - 25 = 
88 - 36 = 
7 - 0 = 
20 - 16 = 
48 - 32 = 
41 - 38 = 
72 - 20 = 
78 - 30 = 
98 - 40 = 
50 - 12 = 
30 - 0 = 
17 - 13 = 
50 - 18 = 
20 - 19 = 
91 - 89 = 
89 - 14 = 
59 - 26 = 
80 - 47 = 
69 - 51 = 
87 - 18 = 
79 - 2 = 
52 - 17 = 
19 - 7 = 
70 - 45 = 
33 - 16 = 
75 - 45 = 
83 - 25 = 
49 - 39 = 
67 - 55 = 
61 - 14 = 
79 - 39 = 
91 - 55 = 
100 - 20 = 
58 - 17 = 
