23 + 7 = 
21 + 35 = 
5 + 75 = 
77 + 2 = 
62 + 15 = 
12 + 77 = 
55 + 19 = 
39 + 48 = 
37 + 30 = 
2 + 25 = 
15 + 12 = 
34 + 45 = 
29 + 32 = 
1 + 85 = 
20 + 73 = 
20 + 58 = 
62 + 16 = 
36 + 54 = 
9 + 59 = 
74 + 26 = 
49 + 13 = 
66 + 21 = 
13 + 25 = 
12 + 47 = 
11 + 40 = 
45 + 33 = 
81 + 19 = 
43 + 41 = 
25 + 34 = 
9 + 91 = 
10 + 6 = 
4 + 62 = 
15 + 57 = 
38 + 57 = 
30 + 62 = 
16 + 61 = 
54 + 16 = 
25 + 49 = 
54 + 34 = 
74 + 15 = 
99 + 0 = 
75 + 7 = 
42 + 56 = 
14 + 78 = 
73 + 19 = 
4 + 66 = 
26 + 18 = 
56 + 39 = 
46 + 6 = 
17 + 28 = 
