72 - 37 = 
88 - 78 = 
43 - 19 = 
68 - 67 = 
77 - 42 = 
33 - 23 = 
97 - 83 = 
87 - 4 = 
62 - 17 = 
23 - 0 = 
58 - 47 = 
66 - 13 = 
58 - 12 = 
83 - 29 = 
78 - 48 = 
17 - 17 = 
76 - 29 = 
76 - 76 = 
94 - 35 = 
47 - 37 = 
65 - 23 = 
14 - 1 = 
86 - 10 = 
88 - 40 = 
49 - 30 = 
96 - 96 = 
100 - 57 = 
80 - 59 = 
89 - 50 = 
98 - 92 = 
87 - 17 = 
75 - 9 = 
64 - 52 = 
63 - 49 = 
72 - 67 = 
86 - 23 = 
99 - 24 = 
95 - 30 = 
91 - 39 = 
59 - 1 = 
64 - 61 = 
98 - 97 = 
32 - 1 = 
84 - 57 = 
85 - 67 = 
71 - 26 = 
43 - 27 = 
92 - 88 = 
82 - 24 = 
47 - 4 = 
5 - 1 = 
64 - 11 = 
96 - 50 = 
92 - 72 = 
69 - 62 = 
15 - 15 = 
42 - 0 = 
59 - 3 = 
64 - 9 = 
46 - 10 = 
