89 - 85 = 
77 - 63 = 
71 - 4 = 
97 - 74 = 
100 - 6 = 
26 - 17 = 
45 - 38 = 
53 - 51 = 
94 - 1 = 
76 - 9 = 
76 - 22 = 
56 - 5 = 
99 - 21 = 
76 - 70 = 
99 - 31 = 
34 - 19 = 
99 - 57 = 
25 - 4 = 
57 - 14 = 
94 - 27 = 
63 - 40 = 
70 - 51 = 
99 - 30 = 
38 - 28 = 
76 - 39 = 
89 - 39 = 
91 - 36 = 
24 - 11 = 
92 - 31 = 
76 - 37 = 
53 - 4 = 
88 - 23 = 
73 - 32 = 
73 - 24 = 
91 - 89 = 
26 - 3 = 
96 - 81 = 
50 - 32 = 
90 - 29 = 
61 - 1 = 
87 - 57 = 
42 - 41 = 
42 - 27 = 
60 - 7 = 
26 - 12 = 
47 - 21 = 
89 - 64 = 
29 - 18 = 
97 - 0 = 
97 - 9 = 
96 - 67 = 
57 - 2 = 
41 - 21 = 
69 - 13 = 
8 - 3 = 
42 - 8 = 
74 - 4 = 
74 - 44 = 
99 - 53 = 
100 - 29 = 
