57 + 8 = 
39 + 53 = 
14 + 2 = 
60 + 10 = 
8 + 51 = 
34 + 36 = 
16 + 2 = 
26 + 11 = 
18 + 32 = 
53 + 22 = 
43 + 39 = 
48 + 52 = 
90 + 4 = 
35 + 20 = 
17 + 52 = 
26 + 25 = 
78 + 10 = 
13 + 9 = 
50 + 42 = 
24 + 55 = 
9 + 47 = 
18 + 9 = 
5 + 53 = 
43 + 27 = 
66 + 16 = 
37 + 22 = 
0 + 28 = 
26 + 41 = 
17 + 55 = 
74 + 19 = 
32 + 9 = 
20 + 66 = 
19 + 57 = 
34 + 48 = 
12 + 48 = 
60 + 21 = 
20 + 49 = 
42 + 2 = 
18 + 50 = 
74 + 18 = 
1 + 79 = 
59 + 33 = 
39 + 27 = 
70 + 28 = 
23 + 1 = 
2 + 31 = 
21 + 70 = 
20 + 16 = 
0 + 58 = 
28 + 16 = 
57 + 34 = 
70 + 0 = 
15 + 56 = 
60 + 4 = 
51 + 32 = 
52 + 4 = 
18 + 14 = 
11 + 9 = 
4 + 70 = 
16 + 18 = 
66 + 32 = 
89 + 9 = 
41 + 9 = 
38 + 56 = 
1 + 64 = 
37 + 54 = 
1 + 12 = 
25 + 11 = 
50 + 32 = 
2 + 51 = 
35 + 54 = 
89 + 8 = 
6 + 68 = 
23 + 5 = 
22 + 4 = 
22 + 49 = 
71 + 19 = 
50 + 19 = 
92 + 5 = 
24 + 31 = 
