9 + 67 = 
20 + 71 = 
35 + 1 = 
68 + 8 = 
22 + 69 = 
68 + 8 = 
44 + 26 = 
49 + 36 = 
36 + 11 = 
94 + 3 = 
16 + 66 = 
81 + 5 = 
27 + 51 = 
77 + 15 = 
23 + 70 = 
79 + 10 = 
60 + 34 = 
37 + 12 = 
57 + 28 = 
6 + 24 = 
44 + 5 = 
15 + 4 = 
28 + 16 = 
27 + 54 = 
9 + 25 = 
21 + 16 = 
67 + 25 = 
16 + 59 = 
53 + 7 = 
20 + 21 = 
11 + 76 = 
45 + 15 = 
65 + 30 = 
23 + 40 = 
2 + 79 = 
73 + 16 = 
26 + 9 = 
42 + 3 = 
19 + 1 = 
32 + 44 = 
60 + 24 = 
29 + 44 = 
13 + 7 = 
12 + 5 = 
14 + 22 = 
6 + 60 = 
47 + 18 = 
19 + 61 = 
34 + 35 = 
5 + 12 = 
83 + 9 = 
51 + 22 = 
47 + 0 = 
61 + 2 = 
32 + 16 = 
45 + 46 = 
25 + 65 = 
55 + 30 = 
39 + 25 = 
11 + 37 = 
77 + 5 = 
24 + 29 = 
13 + 87 = 
55 + 37 = 
53 + 33 = 
4 + 79 = 
2 + 83 = 
28 + 72 = 
16 + 22 = 
12 + 64 = 
11 + 60 = 
26 + 53 = 
29 + 14 = 
57 + 40 = 
6 + 82 = 
2 + 74 = 
20 + 67 = 
29 + 51 = 
51 + 8 = 
39 + 4 = 
